104 m3	m3/s
Storage	Release
76993.7326	873.4898
77336.2531	389.6681
77213.9244	568.5173
77311.7874	652.7316
77434.1162	893.1133
77458.5819	1172.8272
77458.5819	1078.0223
77287.3216	631.7772
77458.5819	606.1787
77311.7874	1127.0388
77360.7189	1066.4974
77336.2531	693.5645
77703.2395	676.9709
76822.4723	719.5311
76969.2668	514.7436
77385.1846	350.0812
77458.5819	757.9570
77360.7189	960.5641
76822.4723	1216.9448
76969.2668	1217.7377
76944.8010	1197.2363
77850.0340	1046.5340
77629.8422	790.8895
77654.3080	1039.8229
77458.5819	995.0823
77336.2531	857.7739
77287.3216	818.4985
76798.0065	771.2943
76675.6777	680.4821
76749.0750	576.6443
76577.8147	709.5352
76944.8010	696.3962
77385.1846	975.8269
77189.4586	948.5294
77189.4586	984.1803
77311.7874	721.9097
77262.8559	541.9844
77801.1025	711.7723
77996.8285	848.4577
77213.9244	793.0982
77213.9244	639.2811
76626.7462	862.1064
76308.6914	1193.3569
76944.8010	958.3270
77311.7874	1519.8501
76308.6914	1737.8615
75745.9790	1708.0439
76039.5681	1599.9301
76773.5408	1598.3444
76210.8284	1528.1469
75574.7187	1092.4073
75501.3215	1171.3547
75574.7187	768.5759
75305.5954	1104.9517
74938.6091	1186.0794
74424.8282	1213.4901
74473.7597	1363.2863
74204.6364	855.9900
75330.0612	1265.7630
75060.9379	1503.1432
74742.8831	1430.9918
74351.4310	1348.5332
74742.8831	1272.7007
74963.0749	900.6456
74057.8419	735.9548
74204.6364	577.0407
74375.8967	523.6634
73984.4446	1097.9291
74008.9104	1108.1798
73446.1980	892.6886
74106.7734	449.8697
74596.0885	348.1839
74767.3488	442.0260
74180.1707	549.4035
74131.2392	533.0646
73886.5816	499.7357
73641.9241	813.9961
73641.9241	609.9732
74131.2392	470.3995
75109.8694	896.9078
75599.1845	885.8076
74375.8967	975.1472
74131.2392	759.1180
74131.2392	580.4954
74131.2392	488.7488
74375.8967	367.5527
74131.2392	542.1827
74131.2392	678.4150
74131.2392	608.4158
73641.9241	615.6082
74131.2392	438.9111
74620.5543	172.9027
74865.2118	144.2460
74865.2118	517.3771
74131.2392	617.3639
74620.5543	503.6151
74131.2392	510.0714
74375.8967	417.6169
74865.2118	530.9692
74620.5543	337.1687
74131.2392	993.0718
73886.5816	1418.2493
74131.2392	1228.7529
74375.8967	770.7846
74620.5543	580.9767
74620.5543	355.0366
74620.5543	370.6109
74620.5543	491.7504
74620.5543	441.1198
74131.2392	473.1745
74375.8967	646.2471
74620.5543	963.6223
74375.8967	790.5497
74375.8967	714.7455
74375.8967	785.9341
74375.8967	1460.7245
75109.8694	1457.1566
73641.9241	1467.4923
73886.5816	826.9935
73886.5816	1153.8832
74620.5543	1034.0463
74865.2118	1201.5121
74375.8967	2297.3741
74375.8967	2480.5558
74620.5543	2463.5090
75109.8694	2594.2762
74375.8967	2865.8065
75109.8694	2420.1842
74865.2118	2313.4297
74620.5543	1596.9286
73641.9241	1546.8077
73886.5816	1359.3219
74865.2118	1166.6541
74620.5543	1398.1726
74620.5543	735.9548
74620.5543	548.7522
74620.5543	1117.0430
74375.8967	1231.7262
74375.8967	1247.1872
74375.8967	1151.2214
74131.2392	573.0763
74131.2392	397.3986
74131.2392	777.1559
74375.8967	771.6907
74375.8967	893.0567
74620.5543	1744.2611
74620.5543	1882.4473
73886.5816	1458.4592
74375.8967	750.9345
74375.8967	1248.6597
74131.2392	1181.4072
74131.2392	1205.2216
74620.5543	1450.7004
73886.5816	1809.3049
73397.2665	1826.8047
73641.9241	1290.7385
73886.5816	722.7309
73886.5816	573.4728
74131.2392	639.2811
74375.8967	583.4120
74131.2392	654.8554
74131.2392	349.6281
73886.5816	310.8340
74131.2392	349.3449
74131.2392	311.4004
74131.2392	366.1368
74131.2392	361.0681
74620.5543	338.7544
74375.8967	274.4752
74620.5543	225.0906
74865.2118	313.6374
75354.5269	339.9721
75354.5269	453.7491
75354.5269	308.2572
75599.1845	358.1515
75354.5269	230.5274
75354.5269	167.6074
75109.8694	327.7958
75599.1845	332.1000
75599.1845	375.0566
75109.8694	326.2101
75109.8694	304.6326
75599.1845	200.0585
75843.8421	235.7661
75843.8421	304.4061
75109.8694	306.1334
75109.8694	289.4548
75109.8694	257.4851
75354.5269	224.5526
75109.8694	209.1199
75109.8694	179.6421
74620.5543	276.3724
74620.5543	278.3546
75109.8694	246.4698
75109.8694	241.0330
75354.5269	282.8853
75354.5269	215.4346
75109.8694	205.8918
74620.5543	291.8051
74865.2118	238.1447
75354.5269	224.2411
75599.1845	220.2484
75843.8421	208.2138
75354.5269	235.7094
75354.5269	219.3706
75599.1845	248.1688
75843.8421	234.7467
75843.8421	251.6235
75843.8421	259.0991
76088.4996	221.2962
76333.1572	188.2504
77067.1298	208.5536
76333.1572	358.3497
76333.1572	269.8312
76577.8147	259.0142
76577.8147	239.3057
76577.8147	262.6388
76577.8147	262.6388
76333.1572	267.8774
76577.8147	271.4736
76822.4723	285.0657
77801.1025	466.0387
77556.4449	1099.3166
77556.4449	1207.6569
78779.7327	838.9715
77801.1025	412.8030
77801.1025	250.7174
77801.1025	294.2970
77556.4449	282.6588
77801.1025	367.6093
78045.7600	574.2373
77801.1025	546.1470
78045.7600	288.4071
77801.1025	639.6209
77801.1025	699.3128
77556.4449	673.8277
77801.1025	464.2830
77801.1025	642.5942
77556.4449	623.1972
76088.4996	690.0249
76822.4723	408.1873
76822.4723	459.9222
77067.1298	429.6798
77311.7874	270.4825
77556.4449	616.5993
76577.8147	404.3929
76333.1572	276.5140
76333.1572	400.5701
76333.1572	591.7088
77311.7874	404.2230
78045.7600	285.8869
77556.4449	363.2202
77067.1298	271.7851
76333.1572	252.1615
76822.4723	795.5052
77067.1298	565.5724
77556.4449	310.1544
78290.4176	447.5761
78045.7600	547.9310
77067.1298	703.4471
75843.8421	621.3566
76822.4723	470.8808
76822.4723	708.8556
77556.4449	603.4886
77801.1025	414.3321
77556.4449	574.3789
77311.7874	552.0936
76333.1572	429.8497
76333.1572	559.9090
76333.1572	467.1997
76088.4996	690.1948
76577.8147	805.6992
77801.1025	705.6275
76088.4996	661.6798
75843.8421	244.5160
76333.1572	430.9258
76088.4996	551.4140
76333.1572	527.6844
76577.8147	708.2327
77311.7874	614.1358
76577.8147	348.7786
75843.8421	414.7569
76088.4996	442.9604
76822.4723	404.9026
76822.4723	412.2083
77067.1298	493.5626
77801.1025	348.0424
77067.1298	422.9687
76333.1572	300.1586
76577.8147	486.9931
76088.4996	359.0010
76333.1572	359.2558
76577.8147	483.9066
77556.4449	178.0563
76822.4723	475.7513
76088.4996	360.7000
75599.1845	379.8139
76088.4996	341.9826
77067.1298	545.7223
77801.1025	535.0185
77801.1025	558.6631
77067.1298	642.0845
75843.8421	457.4020
75843.8421	462.6123
76333.1572	355.2065
76822.4723	505.6256
77311.7874	351.5820
78045.7600	357.3869
77067.1298	676.5461
75843.8421	539.6625
76088.4996	664.7097
76088.4996	363.3335
76577.8147	348.3255
77067.1298	471.4189
78045.7600	672.7516
77556.4449	702.1162
75843.8421	632.1170
76088.4996	399.3242
76577.8147	444.7161
76822.4723	527.8827
77556.4449	760.1941
77311.7874	818.4135
76577.8147	873.3765
76333.1572	824.3034
76577.8147	711.1776
77311.7874	545.4957
77801.1025	685.6641
77311.7874	852.3088
77801.1025	789.8135
77311.7874	769.1988
76088.4996	749.7451
76088.4996	417.4186
77067.1298	505.1725
77556.4449	601.1950
77556.4449	614.4189
76822.4723	696.6227
76333.1572	642.6508
76333.1572	272.6346
76577.8147	411.1040
76577.8147	604.9328
76577.8147	720.1540
77556.4449	829.2872
77556.4449	850.2416
77311.7874	447.0947
77067.1298	186.2116
77067.1298	326.7198
77311.7874	442.7339
77556.4449	511.8836
78045.7600	537.7936
77311.7874	586.3569
77311.7874	448.1707
77067.1298	673.3463
77556.4449	711.0927
77311.7874	623.0273
77311.7874	477.2804
77311.7874	408.8386
77067.1298	409.8297
76822.4723	341.7277
77067.1298	330.3160
77311.7874	366.9014
78045.7600	676.4328
77801.1025	793.8062
77801.1025	792.1355
78045.7600	645.9073
76822.4723	323.7182
77067.1298	225.8835
77067.1298	862.5878
78045.7600	763.7620
77801.1025	906.5922
77311.7874	960.2809
77067.1298	832.4303
76577.8147	994.5726
77067.1298	1160.7075
77311.7874	1258.4573
77067.1298	1274.1448
77556.4449	1360.5112
78045.7600	1397.7195
77801.1025	1442.7150
77556.4449	590.9443
77556.4449	560.3904
77801.1025	789.4737
77311.7874	899.2298
76822.4723	1020.2560
77556.4449	779.9592
77311.7874	797.9404
78045.7600	814.5907
76822.4723	1530.4406
76333.1572	1609.4729
76333.1572	1296.5151
77801.1025	1390.4138
78045.7600	1676.1308
78290.4176	1634.3918
77801.1025	1528.5717
77311.7874	982.5379
77801.1025	1238.3807
77311.7874	1358.3874
77801.1025	1220.6826
77067.1298	1449.7659
77311.7874	1284.9335
76577.8147	1410.0940
78045.7600	1285.1318
78290.4176	2233.5196
78535.0752	2793.7118
78290.4176	4673.8371
78290.4176	5073.3595
78535.0752	4614.9098
78290.4176	3794.0327
78290.4176	3014.6964
78535.0752	2862.0120
77801.1025	2695.4240
76088.4996	2486.1908
76577.8147	2020.8601
76822.4723	2136.3362
76577.8147	1882.7305
76088.4996	1688.8450
75843.8421	1711.3853
76822.4723	2585.2431
77311.7874	3440.3270
76822.4723	3320.6033
76333.1572	3000.1982
76333.1572	2942.0071
76333.1572	2946.0281
76088.4996	3000.6513
75843.8421	2989.6927
76333.1572	2504.4552
77311.7874	2327.0218
77067.1298	2481.7451
76577.8147	1878.7661
75843.8421	1886.6949
75354.5269	1821.6227
74865.2118	2057.4454
74620.5543	2021.9078
75354.5269	2290.4648
74375.8967	2384.8165
74131.2392	2177.3673
74375.8967	2112.4651
74620.5543	2167.0316
74620.5543	1888.8753
74131.2392	1981.1315
74270.4493	1804.7742
73673.4849	1900.2586
74058.3312	1835.3847
74696.3981	1520.6996
74502.6293	1488.6733
74232.0381	1394.7746
74386.4170	1405.2235
74019.6753	1439.1188
74174.0542	1496.6869
74232.0381	1139.7248
74328.4332	815.7234
74754.6266	978.5736
74289.7773	1047.8083
74405.7449	1053.3867
74502.6293	745.6392
74232.0381	934.8807
74463.7288	800.0925
74851.7557	744.3366
74968.4573	2256.3147
75965.9262	3016.0840
76893.1783	3024.9188
76774.2747	3028.2036
75985.4988	3039.7002
75456.0598	3028.7699
76477.9944	2748.5747
77130.9854	3052.1030
76992.2646	3060.8812
78006.3702	2752.6807
77329.6474	2876.7934
76754.4575	2720.5977
75691.1757	2122.0078
74212.7101	2127.8978
73635.0736	2009.9581
73884.8690	2174.6489
74039.0033	2307.9646
74425.0729	2227.6863
73884.8690	2137.3273
73904.1970	1673.9504
74309.1052	1657.6965
74328.4332	1843.7665
74463.7288	1902.2974
74929.5568	1614.9947
74483.3014	1557.8513
74948.8847	1512.8275
74077.6592	1337.8294
74309.1052	792.0788
74677.0702	1125.1416
74000.3474	1885.2790
74174.0542	1782.9986
74657.7422	1771.7568
74251.3660	1886.2135
73711.8961	1679.4155
75241.2505	1440.1948
74270.4493	1829.6364
74463.7288	2050.7343
74657.7422	2052.2918
75632.4579	2588.7827
74541.2852	5373.5181
76675.6777	6294.9766
76932.8128	6042.6735
76853.5438	5146.8134
77111.1682	4760.7982
76992.2646	4412.8974
76695.4950	3751.3026
75652.0305	3050.8571
74502.6293	2970.3523
74851.7557	2917.0600
75085.4036	2888.9696
73692.5682	2882.7683
74521.9573	2688.3165
74851.7557	2889.3944
74347.7611	2691.5446
74599.5137	1938.9394
75007.3579	1719.7104
74367.0890	2010.0147
74793.5272	1650.9005
74232.0381	1682.5021
74502.6293	1503.6529
74638.1696	1862.6822
73481.4287	1386.5344
73981.0194	1066.9221
74502.6293	1363.4278
74735.2987	1477.7430
74463.7288	1259.2502
73731.2241	1207.4870
74232.0381	1317.1015
73884.8690	802.2446
74058.3312	346.9380
74096.7424	830.3915
74193.3822	1179.0569
73942.6082	1398.9372
74502.6293	1219.6066
74735.2987	1140.1778
74270.4493	1004.4835
73711.8961	676.9425
73904.1970	521.7662
74812.8551	796.1281
75691.1757	781.3467
75652.0305	730.7162
75085.4036	529.5817
75749.8935	146.5114
76024.8886	223.7314
75985.4988	406.1485
76675.6777	497.6119
76873.3610	564.2981
77230.0718	682.7192
77508.4921	997.9423
77707.3986	766.9618
77448.7956	979.0550
77130.9854	1428.8398
76912.9956	1250.7268
77428.9783	1355.8956
77468.6129	1089.9154
77170.8646	1257.9759
77091.3509	830.0800
77528.3093	736.1531
77627.8849	1006.8904
77448.7956	1060.4942
77827.0362	1024.3053
77548.3712	1007.6267
77886.7326	1080.5142
77806.9743	905.1197
77966.4910	867.9680
77329.6474	837.4707
77111.1682	780.5539
76537.2016	970.2484
77230.0718	865.3062
77508.4921	656.1297
78166.1316	241.2878
78465.8371	325.5022
77926.6118	1112.5972
77787.1570	973.3350
77130.9854	960.8189
77548.3712	905.4878
77806.9743	718.6532
77767.0951	301.1780
77468.6129	278.2980
77866.6707	658.9613
77747.2778	840.5290
78086.1285	910.5282
77389.0992	1111.9176
77250.1337	992.1940
77508.4921	430.9824
77806.9743	313.7223
77607.8230	780.5256
77012.0819	1187.7784
76992.2646	1050.4134
78166.1316	1079.0134
77111.1682	1297.8177
77309.5855	1067.0071
77727.2159	715.3968
77866.6707	889.3472
77846.8535	885.8642
77787.1570	919.9294
76596.4087	770.8695
75906.9637	443.3569
76833.7265	277.9865
77966.4910	312.5897
77448.7956	1113.4184
77091.3509	1087.5085
76596.4087	1030.9031
76280.8004	716.5578
75887.1464	900.1359
77289.7682	674.4507
77468.6129	593.2663
77349.2200	866.6371
77269.9509	1071.0564
76794.0920	845.4844
76636.0432	786.3022
77071.5337	1096.3717
77151.0474	732.8683
77946.6737	725.6475
77369.2819	430.3028
76992.2646	841.5767
76616.2260	795.3636
77071.5337	861.8515
77747.2778	454.0890
77707.3986	429.4816
77428.9783	353.7340
76952.6301	912.5670
76774.2747	558.4082
76202.0207	130.8238
76044.7059	169.2498
76260.9832	194.3668
77012.0819	567.3563
77747.2778	499.3959
78006.3702	1059.7014
77747.2778	993.8647
77151.0474	1153.5434
77190.6819	749.4620
76280.8004	1105.5746
76517.6290	668.5041
77508.4921	700.3606
77349.2200	1152.4390
77548.3712	1204.7402
76024.8886	854.8573
76379.1528	782.5361
77806.9743	1065.6479
77906.5499	716.8127
77369.2819	536.4627
77012.0819	1005.6728
77151.0474	1058.7103
76853.5438	803.8586
76972.4474	565.2043
77448.7956	901.7217
77827.0362	708.4309
77250.1337	350.1378
77588.0058	1084.3653
77588.0058	976.3366
76912.9956	894.4726
76715.0676	827.7581
76813.9093	768.1794
77309.5855	970.9280
77806.9743	825.7192
77946.6737	998.4520
77548.3712	1120.6109
77329.6474	991.5993
76221.5933	993.9213
76064.2785	1211.0266
77707.3986	1040.4176
77687.5814	561.0417
77548.3712	938.0522
76774.2747	1065.8744
76537.2016	989.0508
76517.6290	851.8840
76024.8886	1099.6564
76379.1528	965.4063
77408.9164	691.0443
77289.7682	828.7775
77071.5337	945.6128
77448.7956	919.6462
77012.0819	967.2185
76398.9700	917.5508
77627.8849	712.6784
76458.1772	372.4232
77190.6819	879.3230
77269.9509	961.3003
77210.4992	906.4789
76221.5933	885.7510
75789.0388	634.9203
76379.1528	298.3180
77349.2200	238.0597
76833.7265	785.0846
76655.8605	535.4999
76477.9944	531.4223
76024.8886	497.3854
76064.2785	369.5915
76972.4474	159.3389
77408.9164	174.6583
77051.7164	474.2222
77012.0819	846.5321
75926.5363	901.6367
75730.3209	949.8037
76734.6402	670.0615
77170.8646	379.5307
77389.0992	627.5296
77687.5814	879.8044
77926.6118	1176.7066
77210.4992	953.0035
75593.3127	777.3824
75456.0598	653.5528
76458.1772	317.2336
77269.9509	254.3419
77508.4921	775.1454
76557.0188	1045.4013
76044.7059	934.2011
75652.0305	762.5727
76418.7873	389.8380
76972.4474	122.3288
76873.3610	115.4761
76774.2747	594.8803
76695.4950	617.4205
76893.1783	485.3791
77170.8646	867.5999
77568.1885	749.1505
77210.4992	614.9570
77230.0718	359.7089
77389.0992	806.8036
76992.2646	922.1664
77111.1682	1087.7067
76972.4474	867.7981
76458.1772	763.3939
76734.6402	543.3153
77210.4992	365.5139
77210.4992	695.4618
77408.9164	926.8953
77727.2159	721.5133
77667.7641	828.4377
77568.1885	797.2891
77091.3509	400.7683
77349.2200	127.9072
77329.6474	573.5011
77767.0951	548.5823
77309.5855	694.6406
77389.0992	857.0377
77588.0058	817.3091
77667.7641	267.5092
77548.3712	191.5918
77767.0951	453.5792
78186.1935	532.4417
78186.1935	585.3659
77130.9854	761.1568
76912.9956	566.9316
77528.3093	166.5880
77727.4606	190.7989
77846.8535	450.8325
77787.1570	420.9866
77886.7326	541.9561
77926.6118	571.1225
77309.5855	781.5450
77012.0819	373.4426
77012.0819	284.1879
77727.4606	538.0201
77906.5499	659.9807
77607.8230	852.5919
77866.9154	1304.3589
77767.3397	808.3893
77906.5499	501.8595
77627.8849	278.9776
77488.6748	541.1916
77727.4606	452.7014
78385.8340	1125.7929
77568.1885	1113.5034
77568.1885	981.3770
77986.5529	865.5610
78026.1874	225.2039
77667.5195	837.9804
77966.4910	662.4160
77627.8849	645.2277
77707.3986	364.8626
77827.0362	371.4038
77767.3397	336.9705
78265.9518	318.6495
77846.8535	758.5517
77210.4992	647.4364
76853.5438	623.9617
77151.0474	661.9912
77210.4992	602.4975
76952.6301	217.6999
76024.8886	250.1793
76517.6290	430.4444
76064.2785	395.0200
76182.4481	378.1149
75338.8689	516.3577
75299.7236	332.6097
74988.0299	288.7469
74812.8551	167.2110
75358.4415	348.6653
76024.8886	407.4511
75906.9637	674.7055
75808.8560	616.5993
75280.1510	515.2250
74599.5137	429.6232
74657.7422	266.8580
74754.6266	527.8827
74560.8578	483.5102
74619.0863	528.2225
75612.6407	527.8827
74754.6266	660.2073
74521.9573	1996.3943
75143.8768	1735.3130
75906.9637	1757.9948
75280.1510	1538.9640
75475.6324	1450.5871
75906.9637	1239.0319
76202.0207	383.6083
75143.8768	583.2987
75221.9225	521.7945
75260.8231	1011.9875
75730.3209	1433.4837
75985.4988	1386.6193
75416.9146	1171.4113
75007.3579	1170.8733
75104.9762	756.0598
74871.3283	501.7745
74773.9546	1054.3778
75104.9762	1030.1952
75046.5031	920.1559
75046.5031	1318.8005
75612.6407	991.5144
75416.9146	645.8790
75985.4988	1420.7411
74948.8847	1441.0726
75299.7236	1963.5468
75085.4036	3159.6221
76972.4474	3090.0476
76774.2747	3568.0643
76853.5438	3541.6446
76359.5802	3257.6550
75495.2050	2794.7312
75065.8310	2571.6227
75299.7236	2356.1599
75514.7776	1751.3970
75475.6324	1340.4629
75202.3499	702.0313
75085.4036	498.4331
75046.5031	1044.3819
75143.8768	1349.1845
75026.9305	1044.4952
74812.8551	1169.6273
74793.5272	1488.1069
75065.8310	940.1193
75280.1510	972.6837
75202.3499	1340.0381
75358.4415	1049.0825
74988.0299	1273.6068
75182.7773	1057.4643
74929.5568	1448.6616
74929.5568	1309.2294
75104.9762	896.9078
75143.8768	958.5536
75319.2963	1371.3566
75377.7694	997.2061
74463.7288	1220.0880
74619.0863	1395.3692
74116.0704	845.3145
74154.7263	617.4205
73884.8690	858.2270
74560.8578	762.6293
74580.1858	1060.5509
74270.4493	1038.9451
74463.7288	1068.4796
74154.7263	666.5503
74077.6592	372.6780
73750.3074	698.2651
74000.3474	767.0467
74444.4008	385.8454
74347.7611	310.8057
74289.7773	404.1947
74502.6293	322.3307
74521.9573	362.2574
73846.4578	1072.1891
74521.9573	715.6517
74116.0704	663.0956
74289.7773	459.6391
74560.8578	592.8698
74270.4493	479.0927
73596.6624	681.1901
73904.1970	1136.8364
73788.7186	1398.4275
73558.2512	1435.9473
73904.1970	1336.2437
73290.1065	898.8050
74425.0729	334.0822
74232.0381	183.2100
74096.7424	315.3647
73711.8961	299.3940
73443.2621	298.5728
73539.1679	270.7657
73462.3454	253.7756
73846.4578	290.5308
73884.8690	204.9290
73539.1679	315.4214
73846.4578	231.1221
74154.7263	263.6015
74347.7611	306.5865
74773.9546	314.1188
75377.7694	284.5843
75397.3420	337.3386
75632.4579	289.4831
75612.6407	307.5776
76774.2747	563.0805
77349.2200	299.8188
77170.8646	246.1583
77289.7682	225.8835
77468.6129	203.8813
77210.4992	373.3576
77309.5855	1040.6441
77091.3509	1607.7173
77269.9509	1117.2129
77428.9783	691.0160
77309.5855	530.8842
77588.0058	341.2463
77588.0058	740.6838
77747.2778	1027.0520
77408.9164	1077.3427
77448.7956	573.5011
77607.8230	454.4571
77806.9743	335.5546
77906.5499	239.4189
77488.6748	456.9206
76912.9956	499.8207
77210.4992	445.1691
77707.3986	510.2696
77289.7682	393.4909
77269.9509	202.9468
77508.4921	154.4684
77767.0951	277.4485
77966.4910	215.4629
77707.3986	298.4596
77727.2159	251.8500
77389.0992	315.0532
77428.9783	270.1144
77488.6748	269.8029
77488.6748	260.9397
77448.7956	187.1744
77966.4910	182.7852
77787.1570	235.7377
78265.9518	184.6542
78046.4940	242.0241
77926.6118	178.9058
77846.8535	271.2471
