104 m3	m3/s
Storage	Release
101782.4360	676.4328
102232.6059	764.5549
103191.6635	488.4656
103908.5102	453.4377
102915.2005	542.6357
102291.3237	589.3585
100877.2031	662.6142
101586.7100	781.5450
100979.9593	877.1143
102418.5457	664.7380
103857.1321	570.2447
103140.2855	786.8685
102235.0525	709.3370
101170.7921	903.6755
100542.0222	923.8371
99482.6550	982.2548
101342.0524	539.4359
101919.4443	564.9211
101227.0634	501.2082
99949.9509	772.0022
99759.1181	685.9756
99759.1181	622.2627
99710.1865	618.0152
101033.7839	504.4080
100659.4579	305.8219
100417.2469	495.9129
99905.9126	700.8420
98929.7289	858.0005
97319.8822	1068.2530
97278.2904	875.9250
98193.3097	270.7940
97564.5398	204.9573
97931.5261	267.5942
98261.8138	379.1059
99269.8029	455.5614
98499.1316	517.1506
99220.8714	509.7032
98785.3810	339.8022
98785.3810	721.0319
98418.3946	697.6705
98469.7727	513.9508
98002.4768	468.3040
97750.4795	330.2594
97955.9919	351.4970
98117.4659	275.0415
98024.4960	263.3467
97755.3727	358.9160
97865.4686	726.3271
98364.5700	809.1539
97716.2275	880.3141
96233.6027	891.9807
96666.6466	225.1189
96554.1041	233.6140
96850.1397	885.6094
96448.9013	796.4113
96818.3342	879.2381
97004.2740	971.6360
97405.5124	928.0846
98425.7344	969.5122
97224.4658	1429.2928
96793.8685	1308.2383
96077.0218	1412.3027
96062.3424	1421.8738
96081.9150	1422.9215
96172.4383	1437.7879
95379.7478	722.0796
94273.8957	705.0895
93872.6573	887.7331
94890.4327	821.8965
95455.5917	963.1409
94748.5313	910.0468
94826.8217	855.8767
98364.5700	801.7349
108427.3352	1136.2135
108150.8722	1823.4917
104608.2308	1976.8840
101510.8661	1968.5022
100647.2250	1945.2541
100485.7510	1814.7701
99389.6851	1692.6395
98376.8029	1250.8967
98227.5618	1423.9976
97004.2740	1596.0224
94831.7149	1592.8226
94711.8327	1618.3078
93312.3915	1615.1363
