104 m3	m3/s
Storage	Release
29400.7430	206.7130
29053.0847	179.1041
29410.7740	186.5514
29765.2828	181.9357
29445.0261	193.6306
29493.4683	157.2718
29673.7809	228.5453
29809.0765	251.1987
29673.7809	284.3578
29285.5093	225.1189
28857.3586	124.4809
29279.3929	129.0682
30012.6316	77.2767
29838.1908	309.2483
29864.6138	361.6344
29102.2608	292.9661
29444.5367	239.8720
29590.3526	180.0385
29693.8428	54.9913
29889.5688	40.7196
29518.1787	249.7829
29730.0521	325.3039
28784.6953	417.0788
29077.5504	226.5348
29873.4214	125.7834
29844.0625	227.0162
29935.3198	157.6399
29874.6447	292.1449
29444.5367	276.3158
29040.8518	304.2928
29444.5367	200.0019
29591.0866	291.3237
29655.9209	190.2043
29469.0025	97.4666
29418.3584	253.6623
29509.3710	284.8108
29383.3724	197.9914
29574.9392	259.5805
29529.9222	128.9549
29812.7464	110.4357
30001.8667	94.6349
29554.6326	327.2861
29530.1669	161.4060
29199.8792	175.2246
29004.1531	172.7328
29456.5250	102.3088
29432.3039	104.1777
29420.0710	95.3428
29771.6439	255.6728
29535.5494	262.7520
29327.8351	322.5855
29432.3039	203.6548
29628.0299	207.5342
29745.7102	184.1728
29998.4414	60.6547
29784.3661	323.6332
29275.4784	198.4445
29779.2283	156.8187
29789.5039	218.0397
29471.4491	208.2421
29809.5658	62.4103
29701.4272	37.4066
29734.9453	264.6492
29444.5367	135.3262
29383.3724	180.7464
29773.3565	215.9160
29102.2608	204.7025
29730.0521	59.4654
29933.8519	150.0793
29511.3283	235.8510
29830.6064	291.4370
29410.2847	290.8423
29532.6135	219.8237
29784.6107	94.0402
29358.9066	106.4147
