104 m3	m3/s
Storage	Release
36304.7346	608.9255
36588.5374	732.3586
36069.8633	712.3952
36407.4908	567.9793
36338.9866	716.5295
36444.1894	798.6483
36622.3001	797.4874
36962.8634	797.7139
36672.2102	737.0592
35944.1094	581.0900
36107.5406	448.8220
36204.6696	548.5256
36081.6069	596.7775
36164.0565	580.8635
36309.3831	575.5399
36051.0247	478.5547
35878.5411	454.2589
36332.6255	315.6196
36553.3067	414.9551
36575.0812	440.5535
36664.6258	345.8336
36570.9220	348.8919
36477.2182	349.3733
37059.5031	250.8306
39401.8546	571.8870
39650.6713	482.0943
39645.7782	395.2465
39638.1938	352.2049
39500.2069	356.5657
38763.7877	451.6537
38226.7643	456.6092
38414.6613	658.2534
38920.3685	720.3239
38512.0350	773.6446
38228.7216	540.2571
37669.1898	509.8165
37647.6599	407.4228
37174.2475	479.7440
36458.6242	794.6557
36750.5007	800.1775
36850.3209	761.4966
36615.4497	793.0982
36279.2902	797.8272
36716.9826	495.3183
36536.1806	397.3703
36640.6494	569.8765
36632.5757	764.0735
36854.7248	624.7546
36577.0384	628.0393
36568.7201	616.5993
36572.3900	390.6592
36763.2228	207.5342
37058.0352	372.9612
37442.1476	461.3381
37482.2714	510.0714
37266.7281	511.1191
36910.5067	575.2001
36554.0406	383.9198
36986.8398	264.7625
38026.1451	448.2274
37956.6624	761.8364
37313.2130	634.5239
36668.5404	455.3066
36707.9302	658.8481
37002.7426	912.9918
37214.8607	912.7369
37078.3418	1045.2598
36959.9275	1183.3044
36646.5212	1158.3856
36281.7368	1160.3961
36152.8022	1052.1974
36317.4568	946.7171
36308.4044	835.1204
36395.9919	936.3532
36736.0659	932.1056
37118.9549	926.3290
37251.5593	927.7448
37060.4818	928.0846
36279.7795	922.6478
35590.3345	671.3358
35746.9154	537.9068
35922.8241	553.7076
35805.6332	610.4546
35913.7718	540.5120
35579.0803	563.1654
35684.7723	296.8455
35632.4156	243.8930
35898.1137	278.2130
35547.7641	432.6531
35630.9477	411.8969
35867.7762	326.0119
35316.8074	491.1840
35424.9460	204.1078
35834.5028	90.9820
36158.4294	279.1475
36415.5645	520.3221
37093.9999	503.4452
36542.5417	442.3375
37130.4538	442.8188
37378.0473	520.4353
37237.6138	302.2823
37436.2758	301.5744
37978.6816	430.0763
38518.8855	553.8209
38860.9167	463.5751
39296.1625	247.8857
39528.0979	201.0496
39749.0236	176.6405
40332.2873	289.7663
41470.1895	394.1988
42672.1921	457.2038
43532.6527	478.9228
44090.9613	610.1148
44796.7983	432.4266
44047.4122	657.4322
44039.8278	505.2292
44330.9703	455.6747
44283.7514	522.2193
44486.5725	419.0893
44591.5306	416.0311
43740.1223	607.2831
43860.2492	269.0100
44074.5692	240.6932
43959.0909	511.8270
43591.6152	572.3684
43797.3722	570.9526
43609.9645	628.5207
44328.5238	265.6970
44412.6860	267.3677
44339.5334	277.3918
44568.7775	496.7341
44107.3533	666.8617
44185.1544	471.7020
44248.0314	434.7769
44502.9646	275.7495
44537.4613	134.8731
44031.0202	450.4644
44046.6783	519.9823
43979.6421	537.9068
43977.1955	517.3771
44173.9002	399.4941
44458.6816	236.2191
44524.2498	189.6096
44238.7344	350.0812
44738.0805	401.5046
44758.8764	620.8469
45277.0611	647.0399
44884.3857	640.3289
43903.5536	518.3116
44332.4383	134.7316
44666.6405	118.8175
44521.8032	551.9520
44103.4388	654.6005
43708.0722	654.7138
43903.3089	521.7379
44491.2210	230.4425
44487.0619	176.8670
44413.4199	399.7489
44354.7021	583.9217
44188.3350	611.7572
44096.8331	560.5603
43495.2201	495.7714
44204.7270	86.4796
44618.1983	61.7024
44108.5766	588.0560
44354.7021	613.1730
44106.1300	611.6439
43940.2522	618.0152
43995.0555	419.2026
44260.5090	237.0403
44522.7819	100.8929
44282.5281	388.1673
44087.2914	476.0911
44198.8553	564.3264
43701.2218	627.4447
43090.5565	610.3413
44073.3459	94.8614
44747.3775	45.4202
44406.3249	431.3505
44255.3712	559.9656
43619.9955	559.4843
43053.8579	551.6971
42996.1187	502.8506
44297.9416	48.7333
44584.9249	97.9197
44290.8465	390.5459
44386.5076	620.8469
44140.1374	612.0120
43328.6083	625.5758
43572.0426	338.7544
44399.9638	55.8125
44889.7682	94.6349
44004.8418	634.0708
43912.8506	582.9872
43129.4571	643.6136
43243.4675	542.7490
43835.5388	617.7886
44478.9882	360.5584
44441.0662	296.7322
43766.3007	628.5207
43726.9108	633.4762
43797.6169	513.9508
43187.1963	637.3556
43014.7127	594.4272
43830.6456	303.4716
44364.9777	221.6926
43904.5322	614.5888
43761.4075	613.6544
43578.6484	611.6439
43394.4212	606.4619
43154.9015	612.8332
43719.3264	325.3039
44481.6794	204.2494
44075.3032	628.4075
44012.1815	638.9130
43936.5824	637.4972
44018.2980	632.0603
43945.8793	634.1841
44272.4972	467.2280
44784.8101	463.4618
44857.4734	617.7886
44816.1263	620.5071
44461.6175	616.8259
44252.9246	612.1253
43784.6500	618.3833
44537.9506	346.8814
44629.6972	420.5052
44388.2202	609.5201
44132.0637	599.2694
43631.7390	602.8090
42950.1231	611.4174
42698.8598	611.1625
43436.7470	292.2582
44147.4772	239.2774
43794.4363	629.1154
43570.0853	632.5417
43202.6097	627.6995
42839.0486	610.8227
43931.9339	273.2576
44183.1972	405.5256
44635.3243	203.9946
44444.2468	517.9718
44458.6816	605.9805
44292.3144	610.4546
43914.0739	613.4278
42686.3823	603.1488
43530.6955	85.8850
44528.6536	58.7575
44002.1506	529.8932
44107.1087	343.3418
43958.3569	342.0392
43598.9549	328.8435
43348.4256	321.0564
44000.9273	95.9375
44455.9903	58.9840
44441.5556	322.6988
44169.0070	518.9062
44099.0350	522.3326
43666.9697	559.0312
43320.2900	640.6687
44442.0449	129.9177
44633.3671	159.2823
44212.5561	404.4495
43991.6303	495.4315
44268.5827	426.3951
43201.8757	627.2182
42889.2034	520.6902
44060.1344	180.5199
44537.4613	111.6250
43868.3229	493.6476
44015.8514	539.3227
43598.4656	646.3320
42995.1401	557.9551
43029.1475	404.1097
43831.8689	28.0903
44261.4876	27.1275
43490.0823	501.2082
43887.4062	481.0466
44344.1818	464.9909
44086.5574	629.9366
43947.1026	576.3611
43868.3229	444.2347
44153.8383	247.8857
44352.7449	408.5838
44524.2498	448.8220
44746.8882	500.7268
44443.5128	614.4756
44987.8759	557.9551
44584.1909	593.7193
44117.3843	341.2180
44298.6755	371.4321
44433.7265	461.9327
44498.8054	561.3815
44480.2114	593.3512
44220.8744	460.5169
44273.7205	185.4753
44350.0536	133.5706
44459.6602	199.4072
44405.1016	269.4914
44565.3523	348.5237
44347.3624	583.1005
43946.6133	561.8629
44194.2068	119.5254
44630.4312	70.6788
44504.1879	199.5205
44616.2410	238.9376
44648.7805	262.4122
44584.4356	272.4647
44448.4060	216.2841
44584.1909	113.0409
44600.8276	121.7624
44123.2561	280.4500
44040.5618	178.8775
43837.7407	181.8225
43655.9601	183.7197
43606.7840	426.8765
43239.0637	453.4377
42932.7524	253.3225
42454.6915	260.9964
42647.9710	294.8633
42176.5159	305.9352
42037.5504	375.4248
41776.9901	310.0695
41093.9062	311.2588
40783.1911	208.1288
40336.4464	252.0199
40459.0199	264.0546
40164.2075	445.2824
40229.0418	500.8684
39849.5779	494.1290
39739.2373	444.8010
39722.8453	257.9098
39074.2581	426.3951
38314.8411	412.7180
37542.9465	442.1109
37491.3237	211.8950
37372.6648	207.3076
37084.7029	212.0365
37162.7486	123.0650
37259.8777	353.4792
37600.1963	349.0051
37334.7429	221.6926
36930.3240	242.8170
36469.8784	279.4023
36468.4105	150.5607
36493.3656	167.6640
36693.7401	214.9815
37103.7862	210.8472
37218.0412	202.4655
37188.6823	196.8021
37024.5171	201.4177
36931.0579	174.6300
36856.9267	172.5062
37036.2607	176.0458
37160.7914	197.0286
37633.7144	332.9495
37952.2586	480.4519
37959.1090	552.6599
37377.5580	455.7880
37449.2426	115.1646
37310.0325	190.4308
37170.0884	196.8021
37069.5341	180.1801
37272.1106	163.1900
37378.2919	121.9890
37139.0168	203.2866
37254.4952	121.4226
37223.1790	227.0162
36784.7527	535.0751
36985.3719	522.5591
36988.3078	218.5211
36982.4360	161.4060
37265.9941	88.4901
37357.0067	146.4264
37017.1774	290.8423
37122.1355	510.2979
36842.0026	600.7985
36782.5508	654.2324
36900.9650	473.3727
36995.8922	326.8330
37059.9925	303.6982
36752.9472	500.2737
37015.2201	506.7583
36788.1779	457.4303
36982.1914	592.6433
37300.9802	546.0338
37004.9445	245.5354
36668.5404	247.1778
36654.8395	203.8813
37538.2980	227.7241
39309.8633	340.9915
38958.2904	460.5169
38240.9545	325.3039
37421.1070	372.0267
36957.9703	263.1201
36146.6858	481.0466
35913.7718	576.0213
36454.9543	363.8715
36177.0233	509.7032
36466.2086	244.3461
36544.7436	115.7593
36765.6694	99.7036
36423.1488	355.4897
36139.3461	541.0783
36177.5127	526.6933
37268.6854	591.9354
38081.1931	661.0851
37691.6983	653.4112
37552.9774	319.3857
37478.3569	429.7081
37242.5070	556.4260
37294.3744	522.4458
37338.6574	543.3437
37093.7552	617.4205
36977.2982	552.6599
37167.8864	302.2823
37205.3190	307.8324
36690.5596	398.3331
36907.3261	334.1388
36953.8111	333.7990
36281.9814	528.1092
36430.2439	197.5100
36645.5426	241.8825
36859.8626	413.1994
36810.4418	378.1432
36913.6872	557.2472
37295.5977	573.6427
36941.8229	563.9866
36718.6952	291.6635
36776.4344	94.9747
36532.5108	229.7346
36387.1842	244.8275
36593.9198	144.0761
36772.7645	97.3533
36936.4404	114.5700
37025.9851	108.0854
37132.6558	108.1987
36808.7291	220.0502
35947.0452	328.9568
36307.9151	71.3868
38118.6257	81.8923
38708.7397	222.2872
38679.3808	225.6003
38710.4523	276.6839
38447.6901	459.5541
38087.7988	611.1625
37566.6783	627.9261
36214.4559	630.4180
36078.4263	248.4803
36229.6247	108.6801
36429.9993	102.4220
36664.8705	96.5038
36800.9001	102.0539
36900.7204	105.4803
37003.2319	106.7828
37193.3308	103.1300
37312.2344	102.8751
37413.2780	103.0167
37501.5993	134.8731
37556.1580	109.8410
37533.4048	123.0650
37640.5648	111.8515
37720.8125	122.9517
37789.0720	116.2123
37936.8451	121.3094
38185.9065	106.3014
38320.9575	102.1672
38556.5627	98.7692
38713.1436	104.6591
39115.6052	123.8862
