104 m3	m3/s
Storage	Release
103605.1348	1465.9631
103086.4608	892.9718
102029.5402	1209.2709
100823.3784	1311.9478
99534.0331	1260.4961
98853.8851	1282.1019
98641.0330	1260.4678
98291.1727	1265.7347
102851.5895	1244.1007
110455.5464	1923.7050
125795.5751	2342.3412
134916.4087	3702.0879
130740.1042	4529.8459
126583.3724	4239.6832
121156.8678	3622.0078
118027.6977	2948.6616
113555.3576	2781.5355
107688.4694	2606.5374
103940.3157	2251.5574
101046.0168	2032.6399
97285.6302	2120.5071
96199.3506	1848.7503
93084.8600	1609.8694
96463.5808	1430.2556
108877.5051	1742.9302
114064.2453	2928.2734
121452.9035	2961.7723
124870.7695	2844.4556
123711.0927	2906.0164
120188.0239	2961.0926
115197.0098	2967.9736
109320.3353	2949.9641
105613.7733	2515.7536
102350.0416	2385.6094
99255.1235	2424.6583
98873.4577	1815.0249
98748.6823	1757.3435
99641.6824	1680.6332
100409.9071	1907.7626
105427.8336	1755.0498
106724.5186	2156.5544
106428.4830	2130.6445
104899.3733	2095.8997
103321.3321	2082.4775
101307.8004	2150.3247
100480.8578	1804.5760
99993.9893	1847.7592
99248.0284	1749.1599
98616.0780	1754.3985
96759.3718	1860.9265
96995.4663	1492.2129
97498.7269	1452.5410
96149.9298	1267.3488
94398.6710	1393.5570
94650.9130	1344.7104
94236.7077	1434.8429
92155.8952	1099.8830
92491.0761	771.4925
92580.1314	974.6942
93007.0588	973.6748
93404.3827	965.2080
94446.8686	734.9071
93062.3515	863.2391
93813.6948	755.0970
100369.0493	615.8348
113820.3217	1943.5268
127913.3309	2743.1945
134606.6722	2924.0259
133595.2579	2876.5669
130483.2138	2804.1607
123015.0419	2846.7209
116953.8957	2670.1087
116236.8044	2875.6041
115259.8868	2844.4556
113230.9417	2692.7056
108432.9623	2695.3390
102431.0232	2552.7637
102107.8306	1861.2663
101341.8078	1824.8509
101192.0774	1922.8555
102349.0629	2087.6878
100496.2713	2286.9818
98675.7744	2232.5285
97472.7932	2018.2266
97733.3535	1654.0720
96991.7964	1645.2654
96602.7909	1802.8770
95263.0462	1813.0711
94820.9500	1660.9813
94976.3075	1493.5154
93382.8529	1517.7263
92410.3391	1206.0711
94270.2258	800.6588
96802.6762	1054.2928
97541.2973	1669.5046
98288.9708	1703.2583
97629.1294	1749.1599
96920.6011	1771.4170
96402.6611	1621.6775
98016.6669	1511.8648
102947.7400	1394.5197
105595.4240	1883.6366
107373.5951	1954.9668
110584.9702	2478.6868
117535.2020	4437.3348
122993.0228	5598.9485
129896.5250	5308.0212
132465.9186	4740.9764
128807.3096	4528.9398
121736.4616	4233.9915
117531.7768	3603.7435
117061.3003	2834.6296
114590.5037	2730.1121
110915.5026	2852.3560
109970.3904	2792.6924
110482.4587	2634.4012
108843.9870	2710.7151
104404.1864	2875.9156
99210.5958	2576.0685
98364.8146	1868.4305
98052.1423	1686.2116
95585.2602	1907.4511
96062.5871	1649.5413
97490.4085	1514.4982
100928.3365	1397.4930
102225.7555	1698.3029
107399.0395	1153.6283
107648.5902	1091.3596
108610.0944	1378.1243
106617.3586	1421.1093
106714.7323	1237.5311
106857.6124	1144.1422
105201.5254	1414.2283
104942.9223	643.3304
104928.4875	371.6586
105774.5134	817.0260
111340.9620	1178.5472
113055.0329	1348.2500
111977.8057	1301.1025
109978.9534	1210.6868
109347.7369	995.9884
110955.1371	638.0918
110217.2499	511.9403
110662.7713	915.7102
110330.5263	905.8842
110306.3052	742.6943
109843.9025	467.0298
112140.9923	224.1562
112429.4435	242.1940
115806.4517	359.1709
115921.9301	518.7929
117900.2311	550.6211
120636.9705	706.6186
126133.2025	966.5106
127669.1626	762.6010
129520.7310	912.0573
129388.1266	1367.6754
