104 m3	m3/s
Storage	Release
56229.6459	16.2822
56117.1034	16.3671
55943.3965	24.6073
55755.0102	25.0038
55644.9143	16.0273
55603.3225	9.8259
55471.2074	19.8218
55361.1115	19.8501
55214.3170	20.2465
55062.6293	20.1333
54930.5142	20.1050
54847.3307	16.3671
54751.9142	16.1123
54634.4786	19.7085
54531.7224	20.1899
54399.6074	20.0483
54282.1717	19.8501
54172.0758	19.8218
54103.5717	16.6220
53993.4758	16.3955
53841.7881	20.0483
53712.1196	19.6802
53589.7908	20.7279
53560.4319	20.3032
53465.0155	16.8202
53403.8511	11.5250
53335.3470	11.6099
53369.5990	11.6949
53430.7634	9.9958
53594.6840	10.3923
53787.9635	9.9392
54008.1553	9.8259
54076.6594	7.6739
54096.2320	8.0420
54186.7553	10.0242
54179.4156	9.4012
54110.9114	17.7547
54164.7361	1.6424
54198.9882	1.6141
54221.0073	1.6141
54235.6868	1.6141
54262.5991	1.5574
54296.8512	1.5857
54311.5306	1.6424
54304.1909	1.5291
54345.7827	1.5857
54338.4430	11.1568
54282.1717	11.0436
54221.0073	11.2135
54159.8430	11.4966
54123.1443	11.1002
54083.9991	11.3834
54020.3881	11.4683
53959.2238	11.4117
53910.2922	11.4966
53849.1279	11.3834
53768.3909	11.7798
53719.4594	11.3551
53636.2758	11.6382
53567.7717	11.1002
53465.0155	11.4966
53403.8511	11.3834
53315.7744	11.3551
53247.2703	11.4117
53164.0867	11.6665
53095.5826	11.6099
53022.1853	11.5250
52931.6620	11.4400
52858.2648	11.4117
52858.2648	9.9958
52858.2648	9.6844
52836.2456	10.1657
52789.7606	9.6277
52740.8291	9.7976
52687.0045	9.9392
52625.8401	9.7127
52572.0154	10.0808
52510.8510	9.7976
52461.9195	9.9392
52395.8620	10.3640
52342.0373	10.0242
52342.0373	8.1553
52395.8620	4.9554
52395.8620	8.0986
52388.5223	8.1269
52361.6099	8.1836
52346.9305	8.3535
52346.9305	8.1553
52280.8729	8.2119
52280.8729	8.0986
52258.8537	8.2402
52231.9414	8.1553
52231.9414	8.0986
52219.7085	8.2402
52251.5140	8.2685
52300.4455	8.2402
52320.0181	8.0703
52273.5332	21.4925
52131.6318	21.2376
52043.5551	21.7190
51725.5003	39.5870
51422.1249	39.0772
51280.2235	21.4925
51179.9139	19.9067
50991.5276	27.9487
50771.3358	28.1469
50597.6289	27.8355
50419.0289	27.2125
50264.8947	27.1275
50159.6919	19.9351
50032.4700	19.5669
49880.7823	29.3363
49714.4152	29.5345
49636.1248	28.9681
49655.6974	18.7458
49643.4645	19.4820
49655.6974	9.8543
49689.9494	9.7410
49504.0097	36.3588
49437.9521	36.6986
49418.3795	37.0384
49261.7987	36.9535
49078.3055	36.9818
49070.9658	13.7337
49051.3932	13.7620
48938.8507	26.7028
48902.1521	26.6745
48894.8124	26.9293
48973.1028	27.1842
49090.5384	27.3258
49222.6535	13.9885
49254.4590	13.6487
49188.4014	26.8727
49110.1110	27.2974
49004.9083	26.5612
48907.0452	26.9576
48796.9493	27.0992
48757.8041	13.7054
48738.2315	14.0168
48530.2726	33.5555
48432.4096	23.7862
48725.9987	23.6446
49168.8288	13.7903
49398.8069	13.3372
49511.3494	13.9602
49609.2124	13.6770
49655.6974	13.5071
49667.9302	16.5937
49530.9220	33.8669
49510.8601	16.3671
49353.3006	33.1307
49333.4834	16.9901
49300.6993	13.3372
49189.1354	16.8202
49103.7499	17.6414
48920.5014	35.6509
48679.2691	33.8103
48646.7296	16.4238
48672.6633	6.3713
48633.5181	13.5638
48542.7501	16.7353
48490.6381	16.7919
48470.8208	10.8737
48575.0449	4.9271
48620.5512	5.0404
48666.0576	5.4935
48835.8499	5.1537
49307.3050	5.4935
49695.5765	4.9838
49986.4744	6.3147
50158.9580	6.7111
50318.2300	4.7006
50537.9325	0.0000
50711.3947	0.0000
50871.8901	4.9271
50691.3328	39.6436
50658.0594	20.0766
50825.1605	4.7572
50978.8054	1.5291
51374.9060	0.0000
51644.0293	1.5008
51927.5874	0.0000
52211.8795	1.6141
52551.2195	0.0000
52789.5160	1.6424
53000.6555	1.7273
53233.0801	0.0000
53362.9933	0.0000
53492.9065	6.7111
53581.9618	6.6545
53698.6635	1.6424
53739.7659	3.4547
53959.4684	1.5857
54062.4692	1.5857
54248.4090	1.5857
54441.1991	3.2564
54558.6348	3.2848
54710.3224	3.2848
54855.4044	3.2281
55000.7310	3.2564
55152.6633	3.1998
55395.3636	3.2281
55714.3971	4.7855
55867.3080	16.2256
56152.3341	0.0000
56361.2716	0.0000
56863.3089	0.0000
58168.3123	0.0000
60008.3818	0.0000
60952.0260	0.0000
61482.1989	3.4263
61854.5677	3.2848
62111.2135	6.7677
62375.9330	3.1149
62634.2913	0.0000
62863.5355	0.0000
63175.4739	3.3131
63391.7511	25.6551
63421.5994	25.1454
63481.5405	25.5135
63339.6391	37.7180
63451.6922	12.3745
63653.7794	0.0000
63818.9232	2.8883
63969.1430	3.1715
64134.7761	3.1998
64338.3312	3.0582
64520.1118	3.1149
64671.7995	3.1715
64846.4850	3.1432
64998.6620	3.4263
65151.3283	2.9733
64945.5713	35.5660
65067.1661	3.1998
65036.8285	20.1616
65143.7439	2.9733
65288.5812	3.1432
65265.8280	12.2612
65181.6658	57.1151
65082.5795	40.5497
65174.3261	12.6859
65044.4129	50.0925
65197.3239	12.5727
65311.5790	12.4594
65449.3212	12.5444
65556.9705	12.5727
65856.1867	12.4877
66512.6029	12.6576
67157.7649	12.4877
67877.7921	12.3178
68279.0304	24.7206
68341.9074	56.6337
68286.6148	54.5382
69164.9355	55.6992
71618.1168	58.2194
73236.7711	73.5389
73564.1230	81.7224
73564.1230	77.7581
73400.4470	77.4749
73114.1977	78.1262
72812.0456	77.5032
72445.7933	77.9280
72226.0908	77.5315
72275.0223	75.1529
