10^4 m3	m3/s
Storage	Release
355165.9474	691.4973938
355020.6208	592.1618959
352488.6598	869.1572893
357448.1131	1146.973871
356469.4828	1159.036848
358681.9211	1015.895188
359292.831	1013.856375
354550.8783	800.8287385
347849.7079	663.6336167
347324.4281	817.8754801
352693.4381	637.5254842
344300.7054	961.130407
344620.9621	796.6095283
345197.3753	715.3968123
344161.7399	599.4676424
343170.8768	768.8590187
342844.9929	805.1045823
342570.2425	710.0732451
340551.3283	867.0618426
340431.4461	973.3349679
340209.2971	503.1337302
340040.2387	668.8439165
342676.9132	715.9914661
345346.3718	698.1518527
351378.8931	936.3814831
362863.8527	1013.488256
370314.6539	1779.147471
374975.1356	1963.093707
382458.7209	1792.796191
384992.8839	2031.535525
383783.2969	1810.664122
377694.9937	1915.209919
372129.0343	2301.904776
362560.4773	2388.214525
353874.6448	2349.420445
347561.2566	2222.75919
341113.0621	1550.602203
343230.5732	1141.791888
348116.3846	1871.460391
349398.1455	2380.08759
348519.3356	2142.650831
347945.1243	2194.47066
350347.6615	2244.506528
348370.3391	2202.880764
340737.2681	2096.097935
343565.5094	2104.338138
341559.0728	1919.570714
337949.8846	1828.900171
336772.8371	1695.584457
336624.8192	1747.800722
332560.0786	1356.178734
336036.4178	1484.567316
336714.6086	1717.643281
334765.9111	1683.096728
333874.6237	1625.840064
333627.5195	1591.973115
332178.4128	1529.053082
330998.4294	1416.4653
329607.5512	1006.862114
328247.4999	1368.411612
327735.6763	1368.270027
326243.0206	1300.790982
325650.2153	1377.218151
327845.5275	1406.016384
324797.3391	1274.796117
326349.6912	1167.701803
325028.2958	1191.459637
324088.3215	1310.815146
323312.5124	1442.261947
323756.3212	1450.218981
321348.1568	1209.724003
314413.0938	1196.55667
311479.8944	1041.606885
308339.9593	805.6709192
309961.3049	834.2709343
310251.7134	1071.254623
308962.1235	1061.088875
307171.7195	857.2925306
306355.7865	853.52639
306937.3375	612.3518076
306302.4512	943.8288138
306862.717	1057.351052
307690.3935	925.7626656
307006.0863	931.7375203
306928.5299	996.6397327
304509.8453	1146.237633
303593.6027	1099.344935
303755.8107	1220.456088
303186.2479	1303.254548
299572.9005	1229.517479
297681.6976	1252.312541
295527.2432	1331.571394
292905.9821	875.5002629
292074.1464	818.0453812
289350.1292	832.118854
294195.0828	859.8410468
295359.4081	973.504869
297399.6074	887.9313586
294269.7033	812.4669624
292470.247	698.293437
291414.5497	729.9799883
292641.9966	851.4026265
293659.5274	624.1599326
291206.5907	637.0157809
294460.7809	673.3179783
291167.2009	705.0045296
288177.4855	626.6518151
285785.4686	576.8991156
287831.2951	664.3981716
288982.4089	731.6223654
287306.994	757.730498
292058.2437	651.8821254
293438.8463	737.965339
292612.6377	697.9536348
291986.8037	663.1239135
294830.2138	989.2207188
295736.9147	1002.416369
298702.6536	881.8998703
297687.5694	935.0789082
299728.0134	732.811673
298128.9316	699.1429424
297270.9175	742.0712818
300909.4647	699.397794
298780.4547	852.053914
296091.4235	692.4318497
296478.4717	819.9426099
294638.8916	667.6262921
300381.0044	704.183341
301307.5225	674.7904543
302932.538	964.7266465
302794.0618	1264.80027
302865.9912	1183.219435
299785.0186	1280.770971
298386.3113	1133.749904
295040.3746	646.2470729
290704.7981	548.5539522
289878.3449	864.1452074
288423.1217	849.8735168
285826.8158	851.1477749
287814.4137	843.926979
285333.8308	748.300988
286733.5167	759.0897066
283491.0701	779.874272
283998.7345	841.9447997
282622.2911	1043.475797
285845.899	1058.540359
286546.3536	1025.324698
284090.4811	1108.46296
279506.5771	904.2135454
277879.8491	887.5349227
274772.6981	890.1967063
282818.9958	1029.685493
289934.3714	1615.476098
288056.3801	1699.888618
284710.688	1454.18334
277865.4143	1322.113567
270895.3652	1377.699537
269427.4198	1388.997959
268469.5855	1169.061012
267624.2937	1032.290643
267421.4725	831.0994475
265296.377	725.8740455
263975.7155	682.8890724
262781.7867	539.350977
267202.7487	943.0359421
268080.58	938.618514
270994.6961	1012.412216
274373.417	1013.403306
274203.8693	712.7633456
274509.6912	678.4999612
273783.7923	554.2456383
275028.3652	998.7634961
273012.1423	1057.63422
275239.994	721.0884985
271903.8436	758.8065381
271221.4937	660.9718332
270381.3396	637.8369695
269431.8237	653.6377699
271610.0099	1014.479346
273068.6582	1256.560068
273975.8484	1247.895112
275179.5636	1231.159856
270437.1216	1160.027937
269508.6461	703.277202
265935.1779	578.6264433
264875.566	903.8171095
269162.2111	947.7365386
272949.51	1205.108357
270729.4873	1024.022123
270477.2454	843.8703453
267623.8043	1165.12497
266749.1536	1055.793625
274521.6795	1045.203125
274360.6948	1669.419691
272680.6313	1654.921465
272969.8166	1720.16348
270192.2194	1816.24254
268617.3587	838.9998477
266351.0957	922.7893967
266251.5201	1159.744769
266905.0004	1349.609225
264896.3619	1468.624932
265399.8672	1088.386316
267652.9186	734.5106837
267230.6397	779.3645688
266844.0807	659.6975751
265270.9326	795.7033892
266922.8605	795.3635871
267302.0797	570.6410925
267133.0213	562.8539597
267394.8049	561.4381174
267930.6049	562.9955439
267281.5284	625.6607255
271075.4331	583.5252577
274526.0833	517.4054209
276654.604	824.5299391
277164.9597	943.8004969
276468.175	948.2462418
274775.3893	827.2200395
274945.671	648.8805397
278260.0469	818.2435991
284532.088	1280.884239
281643.4162	1682.700292
280719.3446	1416.550251
280382.2065	1629.492937
278124.7513	1527.892092
276312.3281	1222.77807
271664.8132	1250.840065
272708.033	1085.46968
271103.3241	1198.963602
278283.0447	1257.890959
281926.9743	1635.297891
282340.2009	922.930981
279524.9265	630.2197378
279564.8056	1239.343425
278706.3023	1368.15676
282131.9974	1610.747185
280684.6033	1810.550854
280953.7266	1504.643961
280190.1503	1059.673033
278430.3285	677.8203569
277892.5712	745.2144518
279964.8207	572.4250539
281939.9412	685.2393707
282679.541	632.6833034
286931.2	678.3300601
283663.309	740.5988058
283785.8824	607.0565572
283425.5019	630.6728073
283992.1287	663.775201
287998.3962	744.7613822
285846.8777	444.5461746
282403.0779	517.0939356
282378.8568	690.3364031
284694.7852	587.3763489
293195.412	446.3584528
298661.7957	1346.551006
300507.737	1778.694402
298881.7429	2238.305139
303905.5411	2135.883105
304147.5074	1886.496637
297472.5154	1873.046135
302384.5051	1787.86906
296924.9718	2029.525029
292107.9092	2060.418709
283371.4325	1893.207729
281381.1433	1862.767119
277362.643	1878.482969
269172.242	1730.385862
272301.6568	1049.507285
277111.869	865.5044161
278674.9861	774.2675364
283828.4528	749.6318798
286140.4667	1037.585893
289354.2884	907.8097849
284865.5562	653.0147993
277966.2132	1252.482442
272555.3667	1409.074603
267851.5805	1305.236727
264338.5427	1042.031638
267064.7618	654.0342057
267352.7238	545.1276137
266659.3643	600.6286331
271657.2288	1294.278107
274406.2011	1398.370835
278239.985	1308.379897
283628.323	1331.486444
284331.4688	1511.128518
287387.4863	1025.57955
291973.8368	959.7711984
298155.1099	1640.621458
308958.6983	1464.292454
323587.7521	1404.572225
331368.3517	2248.159401
329566.6934	2674.271309
327023.2335	2402.259681
321032.7933	2437.882274
319047.1525	2413.699687
314053.6918	2569.612244
317728.693	2079.277728
310624.0822	1455.769083
311919.2993	622.5458723
310545.7918	878.3885813
316413.9033	969.5121936
337025.5683	2274.720604
374560.4411	3654.713805
391398.508	5509.948644
407147.6041	5540.814006
401776.1475	5921.307474
381205.5849	5687.268737
361470.2833	5356.443018
352389.3288	4366.372794
345037.3693	4051.461143
345575.6159	3321.707689
348450.5868	2298.535072
354030.981	2256.371287
353148.5012	2497.036166
350110.5883	2502.92607
349910.9478	2410.046813
345702.1038	2524.39024
337806.5152	2459.176542
338468.0693	1824.737594
341940.0046	690.0815514
344258.6243	676.2629303
344190.6095	862.5311472
353450.6533	1356.207051
360503.8859	2041.021669
363434.1495	1669.504641
367980.8655	1726.648038
369396.6987	1518.774067
365122.7759	1521.407534
361885.9565	1226.487576
354598.5865	1778.694402
349565.2466	1942.280825
347931.1788	1449.369476
351686.917	1176.423392
356102.0072	1178.660423
356615.0541	689.9116504
356722.9481	425.5455706
359059.1831	1102.17662
356892.2511	1204.088951
356780.9319	810.7679516
356164.1502	796.2414093
358615.8636	800.6871542
360127.3579	606.8866562
359385.8009	468.7853953
359480.9727	336.8855239
359721.7157	438.7978548
359126.7085	607.5096268
357785.9851	475.29827
357512.9473	506.5317518
356757.2001	478.2998558
354518.0942	588.8488249
353205.9957	610.6811136
354079.9125	618.6664643
354596.1399	554.2739552
364620.7386	152.1464167
373643.7092	311.768481
376646.6361	687.957788
373257.6396	891.9806676
368459.6603	1253.445214
356390.9478	1518.490898
358677.5173	872.2155087
361491.3238	1336.668427
355157.629	1293.456919
350652.5048	685.1261033
349550.5672	618.4399296
351844.2318	599.4959592
351685.9383	782.1113029
351816.0961	525.8155244
352459.5455	740.4289047
354790.398	603.3753672
353892.7495	643.0755861
351596.3937	718.228497
350582.2881	634.5805321
355097.4433	564.4397031
352080.3263	625.8306265
355476.1732	660.4338131
355374.3956	685.182737
357363.9509	654.2607405
359136.9842	697.8403674
359459.1982	734.5106837
358555.9225	829.0606345
361766.3189	797.5439843
365471.6576	1093.483348
362637.2998	911.2361233
360969.7139	516.7824503
359153.8655	403.2318955
351083.1021	912.0856287
353985.23	1026.514006
351368.8621	1050.526692
352800.8428	819.2913224
350704.6169	773.0215951
348897.8208	881.8149197
346508.0058	741.3350438
344947.0906	589.018726
343526.1196	613.2296298
349582.6173	608.6989343
353697.7574	833.2515278
350588.6492	742.7225693
348371.8071	743.5720747
346776.3952	838.8016297
341767.521	901.8349303
343794.2642	977.4975444
346437.7891	1210.913311
348597.1367	866.438872
347084.9083	878.5584824
346462.0102	497.1871925
343649.427	587.4046657
340050.5143	1168.862794
338782.4542	1108.746128
333331.4839	907.1301806
335225.1334	928.6793008
332578.9173	735.9265261
332106.2389	843.2190578
330223.8436	956.9961474
327380.4335	957.449217
324919.6678	687.391451
327869.2593	863.7204547
330856.2834	863.2957021
333180.5302	807.001811
331507.5618	565.7422781
330855.7941	525.1642369
330950.4766	856.5562926
330756.2185	1377.756171
327748.8878	1672.902663
327674.7566	1328.966244
323067.3655	1477.79959
323914.8593	765.6025813
318934.3654	902.6844357
316305.0307	1525.740011
316147.7159	1697.340102
315366.2796	1122.904552
312984.5383	1555.444383
306471.9989	1632.60779
309071.7301	829.711922
307009.2669	684.2765979
311012.1091	688.7506597
311660.4516	1542.475268
309579.3945	1148.049911
311642.8363	1325.426638
312836.5205	1280.459486
309057.5399	1020.850636
306661.3638	1004.738351
306965.9625	1355.58408
301606.9834	1400.466282
301330.765	1347.23061
300103.3181	1307.162272
305038.0609	1304.13237
302381.5692	906.2806752
301251.0066	698.8597739
304346.1694	1213.461827
303839.4836	1437.164915
301691.8796	1147.681792
296514.4364	1117.099598
295927.5029	1246.762439
294983.8587	788.6524944
295952.7026	703.5037367
294118.0156	827.1634058
296933.2901	819.4329067
294139.3008	733.8027626
293027.0876	754.1625753
291270.9357	562.1460385
291222.4935	488.7204553
292442.356	566.7050508
295039.1513	1233.142035
297450.2515	1444.583929
301818.3675	1294.617909
301724.419	1238.918672
299804.5912	1123.499205
295469.504	1135.279014
288221.7686	1011.817562
286262.5509	1100.590876
287800.9576	1033.47995
284869.4707	1049.620553
283911.6364	1049.960355
283255.4648	688.2409564
283681.169	559.5408887
285039.0184	605.6123981
284494.1661	637.0157809
283722.5161	901.0986923
282427.0544	645.5391518
282433.6601	697.8686843
282774.7128	863.8054053
280550.2863	952.9751552
278261.2702	855.8200546
280697.8148	913.8129564
282796.9766	1476.18553
283640.5558	1611.370155
283896.957	1183.785772
281086.8203	1065.704521
278689.6656	730.6029589
276793.8142	719.8708741
280541.7232	866.8919416
283496.6972	1064.9966
280306.6073	922.9026641
278273.9924	906.7620616
280322.5101	910.1034495
277862.2337	635.8547902
276184.6169	604.9894274
281415.64	1104.895037
281074.3427	1361.898737
279581.9317	1319.225249
278600.3656	1067.007096
279416.0538	889.3472009
277442.8907	683.2288746
276225.7193	686.7118467
280657.4463	1037.585893
283707.1027	1202.814693
284451.351	1268.141658
287856.4948	1328.428224
282125.1469	1183.247752
282853.0032	621.5547827
281112.9986	659.1029213
279317.9462	812.2404276
280833.8444	1033.904703
282069.8543	1059.021746
280168.1312	1005.446272
278878.2965	911.660876
277727.9167	688.4674912
277646.9351	671.2791653
278521.5858	979.4514068
277727.4274	875.9816493
281171.4718	929.755341
282151.57	969.6537778
291533.4532	1287.142262
288361.468	1500.707919
279400.3958	1641.216112
282093.3415	1590.58559
282652.1393	1862.823753
281322.6702	1976.997279
277004.2197	1777.873213
276504.6289	1638.554328
274083.9871	1393.358753
272759.4111	918.9666225
274507.2447	1498.499205
272427.1661	1847.645923
272749.8694	1541.767346
270121.2687	795.9582409
273662.9314	671.7888685
276344.3782	711.0643348
277070.2772	665.9272813
275496.3952	1049.422335
271153.4789	1058.17224
272007.0891	970.9280359
274702.9707	1305.463262
276755.4029	1338.395754
273471.8539	847.7780701
272306.0606	826.1723162
272553.4094	1008.87261
273417.5399	891.3010633
273116.8558	667.456391
272721.9785	622.2627039
272921.3744	517.9151242
271385.6589	719.2479034
270468.9271	646.0771718
269565.896	560.9850478
274085.6997	616.9957704
274208.0285	671.9021359
275384.0973	562.9955439
277576.229	542.0693943
286391.73	456.3259828
299377.4191	416.795665
309372.1695	1852.374837
311390.3497	3389.866339
304929.9223	3719.616018
300610.0039	3129.153133
304376.2623	2328.239444
298203.3075	2354.036091
285896.2985	2132.541717
278683.7938	1661.575924
282223.9886	1682.020688
285850.0582	1600.241635
290518.1244	1606.216489
292047.7234	1395.171032
288914.6388	894.9256197
285857.8873	899.9660184
281772.5954	933.6630658
280437.7438	1163.59586
280635.4271	1154.477836
278623.8527	824.7564738
278165.6091	599.9207119
278952.9171	637.8652863
277606.0772	629.058747
276554.5391	638.9696433
274844.8721	603.4320009
275998.6771	631.465679
277818.1953	673.7144141
277763.1474	586.5268435
276928.3758	639.394396
276660.2311	618.8080486
275789.2502	626.3403298
275195.2217	638.3466727
275067.2658	597.5420968
278442.3168	644.8878643
286474.9136	1496.970095
305204.6727	1953.607563
327024.9461	2071.915348
333742.0193	3634.325676
326533.4291	4648.974923
315802.0147	4562.353689
304983.9916	4592.42618
291086.7085	3852.13886
293465.0246	2595.975228
289231.4703	2804.953556
283044.8147	2679.085173
283348.1901	2412.736914
277386.1301	2239.919199
273527.1465	2273.729514
273732.6588	2256.88099
272406.6149	1889.724757
271178.434	736.6627641
273744.8917	1352.214375
272592.5546	1866.731478
269152.6694	1695.131388
267882.8967	818.7533024
270368.6175	631.7205306
272024.9491	585.1110011
275340.059	699.7092793
280049.7169	1555.954087
279359.7826	1542.503584
290760.8247	936.0133641
311011.1305	1625.358678
337815.8122	2897.577961
364030.8692	4619.298868
382245.6242	5254.105935
390745.0277	6002.378606
389467.9152	6644.094983
380523.235	6959.714555
367045.0503	7039.539746
348519.5802	6647.294787
333901.2913	6411.075653
327897.3949	5782.271757
324398.7919	5637.40277
317029.7063	5583.657395
309418.4098	5563.325899
296971.7014	5007.466201
284747.142	4016.150035
277354.8139	3433.842402
268769.7803	2645.161591
276398.2029	1826.181754
284304.3118	2080.60862
288189.4738	2165.219358
281850.6412	2239.862565
272697.2681	2109.321903
270503.1791	1121.941779
269645.4097	729.8100872
270219.621	785.9340772
272991.1018	681.4732301
277875.2006	1536.896849
280680.4441	1848.353844
281321.4469	2163.322129
275426.9124	1876.58574
274429.1989	2229.838402
277826.5137	1869.534846
276526.1588	2299.214676
279974.3624	2207.977796
289133.8519	2086.441891
296464.2816	2346.645394
298019.0803	2403.080869
297072.2556	2471.890806
297514.8411	2510.713203
298212.8491	2452.861885
300964.268	2191.440758
294963.5521	2185.720755
294789.356	2028.16582
293403.6156	1097.249489
300256.963	472.9762886
300539.5425	1394.717962
300125.3372	609.3785387
303732.3236	639.0545939
308469.1385	619.3177518
319258.0474	641.6314269
320462.4965	503.5018493
324307.0453	586.4418929
332229.0569	524.4279989
338509.1717	757.0225768
336727.0861	796.9493305
340459.0924	497.0456082
348587.595	689.0904618
351497.0627	1289.747412
357821.7051	1365.296758
357491.1728	2117.25062
359193.5001	2347.494899
358390.534	2391.272744
358608.0345	2283.10239
356155.5872	2144.63301
355576.9721	723.6653315
354664.8887	807.7097322
355286.5636	1342.643281
357435.8802	937.2876222
355751.4129	729.4419682
353699.7147	631.0409263
354156.001	505.3141274
354264.8736	592.7282329
355663.8255	662.2177744
355869.8272	880.5972953
357923.4827	808.304386
357593.929	908.1495871
356815.4286	842.7093546
354694.9816	851.0345075
353582.7683	569.3951513
350905.97	583.5818914
347590.8602	870.7147159
348715.551	767.1600079
346581.8924	570.6410925
347907.6917	503.5301661
349317.4085	399.5790223
352507.0091	392.2166421
348907.1178	448.8220185
352565.4822	631.465679
353935.0752	555.0101932
359317.0521	570.0464387
361694.1449	628.7755786
364946.8671	487.0214445
363748.0451	503.9832356
363675.6265	621.0167626
362179.0562	613.4844814
357197.8284	1262.534922
350520.6344	1280.969189
353028.619	580.2688204
351826.6164	518.9345306
349825.8069	473.1178729
351544.0369	362.4273195
349570.3844	613.2296298
353796.5991	564.099901
356744.2333	1359.123686
361330.5838	1189.647359
365121.0633	1021.926677
368659.5455	892.3204698
374968.7745	933.9179175
376758.6892	1729.989426
371154.0739	1416.748469
365809.5297	1435.918974
367171.5383	1819.583928
372909.0026	2089.670011
368221.1192	2069.083664
367855.3561	2025.843839
376670.1232	1480.574641
386165.7722	1472.05127
390069.0388	1195.820432
390187.9424	1562.551912
380623.3	1790.304309
372427.0272	1678.6793
368856.0055	1336.10209
365788.2445	1196.754888
362913.0289	1160.849126
360815.5796	1155.667143
358411.5745	1148.389714
356351.3132	1144.028919
354956.0312	813.2598341
352519.7313	690.4213536
354981.2309	669.9765904
354543.0493	804.8497307
356640.7431	842.454503
355245.2164	637.4971673
355436.7833	709.6201756
358183.0644	714.2358216
359672.7842	910.7264201
362845.5034	1380.27637
360752.7027	1390.583702
353453.8338	814.2226069
352718.3932	1072.245713
356766.7418	1194.716075
358376.0992	1605.112132
360011.1456	1344.653777
368787.0121	1475.19444
358751.6485	1120.129501
354750.5189	1447.98195
349884.2801	1642.971756
339859.4368	1608.340253
340374.9302	554.132371
335880.571	944.706636
338516.0221	929.5571231
335198.955	1025.806085
335265.7465	786.2455625
333631.9234	667.5413416
331884.5791	758.4950528
334175.0631	617.5337905
333439.3779	544.8444453
335479.8219	732.5001876
333458.4612	856.6695599
332603.8723	876.2365009
332949.0841	764.7247591
329313.4729	945.5278246
331142.2881	599.6941771
333863.3694	495.799667
338677.2515	1323.61436
335987.2417	1826.068486
335024.7588	1838.273047
337145.6952	1469.644338
339370.8556	1460.667898
338516.7561	1067.60175
338837.0129	985.1147761
337015.5374	1425.555008
336301.6266	1635.071356
335141.7051	1692.129802
335403.978	1634.901455
339805.6121	1738.257945
338319.3175	1410.858565
344784.1487	1426.036394
350169.0615	1901.391298
350070.9538	2094.398924
350618.4974	2259.287922
352759.0064	2434.455935
353939.2344	2478.488632
345775.9904	2306.888541
338307.5739	1921.354675
332529.0071	1939.477457
327961.4952	1898.021593
329639.846	1853.082758
324896.9147	1979.970547
324511.0897	1725.9118
323605.3675	1441.865512
318858.2769	1495.327718
320309.5855	1067.346899
320828.2595	1507.928715
320269.217	1524.267535
319557.2635	1621.988973
321133.3475	1446.877593
317127.814	1188.401418
315232.4519	1075.360566
316312.6151	1099.713054
317926.1316	1970.824206
322139.624	1920.448536
330217.4825	1290.313749
333568.3124	1902.439021
330038.8825	1999.367587
324088.8108	1698.897528
322061.8229	1600.241635
317125.1228	1823.180168
313378.1923	1627.907194
312976.9539	1532.451104
309892.8008	1595.144602
301273.5151	1194.942609
297224.188	1112.172467
297314.4666	807.7946827
298255.4195	1249.962242
299501.4605	1124.660196
301607.2281	1087.819979
303211.203	1243.024615
301501.7806	1125.538018
299238.6983	1042.201539
300591.1652	1200.492711
305742.1854	1440.732838
297582.8559	1230.027182
298123.5491	1163.850712
296156.0131	1400.975985
290664.6742	1079.976212
286904.5323	1127.123762
286812.0517	1111.974249
282233.7749	1476.836817
281929.1762	1261.996902
282214.6916	1209.384201
286137.7755	1031.271236
288622.5176	975.5153651
280846.0772	1011.364493
280064.3964	1399.58846
279782.5509	1360.284677
278440.6042	965.2646666
283038.2089	846.9002479
283723.9841	641.3482585
301201.3412	773.2764467
325001.3835	945.0181213
338164.2046	1425.101938
343268.7398	1669.646226
337537.3919	2090.066447
329926.5847	2088.593971
320610.5143	2298.450121
310180.5181	2253.256434
300661.1373	2257.192476
293194.9227	1997.442042
289699.2555	1563.797853
288820.9349	1385.231818
283284.5791	1309.852373
278725.8749	1319.055348
280641.5435	1359.26527
278289.8951	1311.777918
276375.2051	1434.219963
272854.5829	1284.480478
273935.7246	978.6868519
274060.9893	914.6624618
274194.083	1200.577662
277810.611	1114.777617
280575.2413	1186.957259
280315.1704	1077.286112
283057.0476	973.5615027
284155.56	1100.845728
280080.7884	1101.015629
280003.7213	1155.723777
281318.7556	860.4073837
282563.8179	891.0745286
282022.6354	1136.581589
278152.6422	1264.064032
283797.8706	1129.360793
284418.0776	1266.8674
280521.4167	874.6507575
276439.55	729.1871166
275253.6949	729.3287008
273336.3136	673.0348098
278949.2472	944.6216855
285446.6179	960.9038723
284173.1753	942.129803
282493.3566	745.8940561
283920.4441	669.3536197
282501.1856	478.0450042
284030.0507	1022.266479
295354.7596	981.1504176
312914.077	1478.479194
389642.1114	2660.962391
411306.5379	5670.193678
396237.5898	7058.653617
362702.6234	7129.445734
322263.9101	6477.337074
296600.8005	4905.214068
284833.0168	3063.939435
282481.8577	1824.539376
276762.9873	1916.682395
280467.3474	1647.077699
286202.1204	2057.898509
292840.4139	1841.727702
292633.6782	2222.334437
291634.0075	2912.897375
303925.1137	2995.4693
318463.6443	3651.825487
327416.3982	4596.333905
332747.2417	5003.785011
324355.9768	5077.550396
309077.1125	5513.488249
292821.0859	5033.715918
289881.0361	4161.925162
285098.7149	3793.126552
283324.4583	3949.973565
278080.7129	2948.548285
276933.269	2339.254697
278140.654	2429.783656
282753.1829	2476.874571
284826.6557	2440.232572
282052.4837	2275.230307
277848.7775	2203.2772
274597.768	2202.654229
278246.8354	1745.365473
271239.109	1331.005057
272802.9601	1368.751414
272353.7689	1595.710939
275132.1001	1637.761456
275058.7028	950.8513917
271664.8132	750.7645537
274909.951	1003.209241
273047.6177	1530.86536
272380.1919	655.2518301
274636.4238	325.615419
274391.5216	536.4343418
274853.6798	471.8436148
275173.4472	504.1248199
276978.286	446.5000371
276142.5358	1153.00536
275426.9124	1302.716527
277873.488	678.2451096
275230.9417	731.9338507
280374.6221	590.3779346
290961.9332	1019.633012
298868.0421	1963.122024
308990.0144	3013.960201
325812.6679	5181.331639
380143.0372	6069.347948
413065.3811	7164.162188
432264.8827	8413.274925
445190.1413	9173.214137
445216.3197	9577.550389
441385.961	10072.01916
428331.0339	10086.26254
396084.6788	9887.25174
346983.6201	8605.857798
306997.768	7297.449585
286868.8123	5573.9164
283844.6002	3649.220337
282594.1555	3247.036165
283731.3238	2959.478588
285383.9856	2918.674012
286941.7202	2652.948724
283016.6791	2328.607563
276795.0375	2089.188625
272276.2124	2363.805403
270533.5166	2133.787658
267770.5989	2139.649245
271940.7869	1568.413499
270975.8575	1946.245183
269237.0763	914.6058281
271950.5732	776.8726863
275366.9713	1425.89481
279266.0788	1726.704671
271328.409	1256.163632
267607.6569	1297.138109
266563.7032	747.2532647
268045.1047	595.3616996
270531.0701	591.7088264
269091.0157	745.0728675
273417.7846	834.3842017
277041.8969	1666.389788
273985.1454	1791.691834
270786.9819	1543.069921
270609.3605	391.7918894
275663.4963	793.0982393
277050.2153	1552.669332
278838.9067	1268.991163
281838.4083	1000.575774
278352.7721	978.8850698
276695.7065	844.6065833
276855.7125	446.698255
277449.7411	707.9211648
283168.1221	916.3048389
283633.4608	1175.687154
288093.568	990.2684422
286336.9268	1037.047873
286855.3561	646.2753898
293521.5405	509.9297734
318068.767	1179.226759
349541.2702	3222.173974
366514.1434	5572.92531
386483.5824	7294.901068
392930.0643	6958.015545
382446.7327	7560.031703
364941.4847	7549.611104
344615.0903	7214.028155
322675.9134	6742.524342
307283.2833	5506.29577
295222.8892	4323.30287
280515.7895	3059.153888
282000.1269	1742.278937
284097.0868	1537.944572
315112.5697	1994.298872
342967.811	3651.372417
348485.0835	5412.765226
350234.6297	5788.020077
328558.949	6363.984737
304919.8913	5798.384043
285521.4831	4053.783124
281600.6011	2527.306875
279612.2692	2333.024991
279715.0254	1708.978326
288951.8267	893.9628469
298776.2955	463.9432146
302578.7632	277.8732156
307941.9015	62.3536962
317931.7587	-54.14181068
324833.0591	-94.80480239
329361.4257	784.2917001
332505.2753	1041.238766
337189.2442	663.1805472
338185.2451	948.5577271
339881.9453	552.9996971
340228.625	410.3677408
344365.5396	1481.622364
341959.5772	807.936267
344715.6446	305.482141
351158.4566	739.0980129
349943.7319	817.8471633
351070.3799	389.3849575
349841.465	434.9467637
350599.9034	1165.917842
347676.735	529.8648334
350833.5514	577.7769379
355339.8989	231.093785
370353.7991	-4.615645994
411738.3585	254.7666688
428927.509	2325.464393
432092.8884	3600.34546
429014.8517	3421.099821
427354.8502	3349.911269
424692.4867	2815.034353
418388.1508	2469.965261
401464.2091	2509.722113
398466.6648	1240.164613
413200.1874	905.0347339
415277.8193	1205.08004
424892.8612	725.3926591
429882.4074	1298.440684
447709.1355	1254.634522
453191.6667	787.3216026
458242.1326	-59.8618137
467733.1331	-521.4830468
478613.5439	253.4074602
478498.7995	991.5427003
474058.7542	818.4701339
464090.4268	1426.376197
455840.8187	1395.057764
447285.144	1543.35309
435792.6	1660.981271
424877.2032	1746.668048
419520.9153	1983.651737
408543.1308	2069.678317
398349.2291	1887.99743
381899.1891	1973.542623
366629.3771	1962.159251
358223.4329	2148.823904
356889.8045	1574.303403
359302.862	1044.608471
360694.7188	825.3794445
353181.53	886.2040309
351932.3085	289.9645091
349110.9176	139.2339347
353495.6703	591.1991231
351218.8871	942.4696051
351167.7536	1068.13977
350528.4634	759.2312908
350637.8254	767.3865426
348645.5789	114.9097635
349816.0206	36.67031634
347859.4942	373.3293055
347846.038	271.6151925
349594.6055	509.1369017
352798.1516	508.5422479
351146.9577	570.0464387
349406.2192	333.8556213
345867.003	433.0495349
342396.291	571.2357463
345865.2904	924.4600907
349340.4063	535.6981038
352212.686	661.5948038
350491.2755	158.9424599
349299.0592	131.418485
347939.2525	146.7662159
347429.6308	393.0378307
349319.3658	485.2658
351030.0114	599.0995233
348535.9723	604.8195264
348478.9671	531.5355274
346566.479	249.6130027
344735.4618	340.4817634
342534.7671	895.3220555
344613.1331	957.7040686
343374.6765	976.5630884
343425.81	765.8857498
345093.8852	499.5091739
344499.3673	491.8919421
346327.2039	475.6947059
346852.7283	1049.535602
344005.159	1352.327643
337334.5708	1390.045682
335745.7646	1225.836289
325725.5698	1207.571923
327461.4152	173.4123685
326134.3926	245.50706
329333.2901	641.0367731
328249.9465	863.6921379
331100.4516	676.9991683
331394.7747	915.4270166
332337.1956	1007.088649
330327.5784	658.1118316
328799.2027	694.414029
326098.1833	1248.00838
327169.0494	1187.353694
323268.9633	1241.297287
325266.5922	986.3890342
326355.0737	1014.790831
327577.3829	723.6936484
326590.6789	762.8275303
324860.95	1176.848144
321799.55	974.8640776
320210.7439	1020.397567
316478.7375	895.1804713
313205.4641	833.6479637
312810.3422	490.9291694
314119.994	396.5774365
314491.8735	924.8848434
315887.4002	1064.401947
313292.5622	873.4331331
311449.3122	796.5528946
313143.8104	723.6936484
310319.9729	737.4556358
311053.2116	850.4115369
313525.7208	1088.301365
316143.312	1226.261042
314481.3533	1222.721436
313028.5767	1249.594123
310586.405	1215.642224
308475.9889	879.6062057
