104 m3	m3/s
Storage	Release
12585.1846	4.2758
12568.0586	4.1909
12548.4860	4.1909
12526.4668	4.1909
12504.4476	4.1909
12482.4285	4.1909
12462.8559	3.6812
12445.7298	3.7095
12448.1764	3.7095
12438.3901	3.7095
12423.7106	3.7661
12394.3517	4.0210
12369.8860	4.0210
12345.4202	4.0210
12333.1873	4.0210
12318.5079	4.0210
12362.5463	4.0210
12411.4778	4.0210
12842.0751	2.9733
13201.7217	1.3309
13289.7984	1.3309
13338.7299	1.3309
13370.5354	1.3592
13387.6614	1.3592
13424.3600	1.9822
13495.3107	2.2937
13580.9409	2.2937
13607.8532	2.2653
13627.4258	2.2937
13671.4642	2.2937
13720.3957	2.2937
13764.4340	2.3220
13798.6861	2.3220
13801.1327	2.3220
13801.1327	2.5768
13801.1327	3.0016
13798.6861	3.0016
13786.4532	3.0016
13771.7738	3.3131
13752.2012	3.6812
13732.6286	3.6812
13708.1628	3.9360
13688.5902	4.0493
13659.2313	4.0493
13659.2313	4.0493
13639.6587	4.0493
13615.1929	4.0493
13588.2806	4.0493
13568.7080	4.0493
13546.6888	4.0493
13930.8012	4.0493
13989.5190	4.0493
14001.7519	4.0493
14001.7519	4.0493
13989.5190	4.2475
13969.9464	4.3325
13950.3738	4.3325
13923.4615	4.3325
13898.9957	4.3325
13869.6368	4.3325
13850.0642	4.3325
13825.5984	4.3325
13801.1327	4.3325
13774.2203	4.3325
13744.8614	4.3325
13732.6286	4.3325
13705.7162	4.3325
13681.2505	4.3325
13659.2313	4.3325
13624.9792	4.3325
13595.6203	4.3325
13566.2614	4.3325
13534.4559	4.3325
13505.0970	4.3325
13473.2916	4.3325
13441.4861	4.3325
13412.1272	4.3325
13385.2148	4.3325
13358.3025	4.3325
13331.3902	4.3325
13304.4778	4.3325
13272.6724	4.3325
13238.4203	4.3325
13209.0614	4.3325
13177.2559	4.3325
13143.0039	4.3325
13113.6449	4.3325
13084.2860	4.3891
13052.4806	4.4457
13030.4614	4.4457
13008.4422	4.4457
12981.5299	4.4457
12961.9573	4.4457
12939.9381	4.4457
12905.6860	4.4457
