10^4 m3	m3/s
Storage	Release
359241.6976	1392.962318
356845.7662	1208.534696
356050.6291	1024.135391
355546.1452	1116.27841
354878.2301	1096.456617
349456.6187	1111.804348
349669.4708	999.6979521
350464.6078	1119.591481
354308.178	1109.199198
353430.3467	1109.539
349057.3376	1115.089102
346229.8302	976.81794
346916.8286	915.1155313
346396.9313	1065.308086
345914.7113	1083.006115
345007.521	1068.026503
343349.2321	1078.390469
340392.0563	797.0059642
336530.8707	1108.264742
334485.5336	840.6705416
332501.3608	843.7287611
331471.1078	852.9317362
330194.4847	864.598277
332075.1673	922.5345451
336261.5028	713.8110689
335963.7545	891.0462117
334658.5065	898.8333445
334342.8982	852.9317362
335012.7706	915.2287987
336816.3861	922.3080103
337503.1399	903.4206737
337548.8908	884.901456
334365.896	888.2145271
332622.9556	905.9125562
328938.9021	913.5864216
329280.4441	911.3210739
327758.1848	908.4893892
327949.507	907.6682007
331191.7089	924.3185065
329800.8307	916.644641
328930.3391	906.8470121
327110.8209	918.7684045
326693.4351	912.7369162
328231.8418	902.1180987
331043.9358	907.2151311
333771.1335	893.5097774
332350.4071	913.8129564
331787.6947	900.7022564
330498.8387	912.9917678
331589.2774	904.1285948
332426.0063	998.2821098
332386.8611	997.8290402
331426.0909	998.8767635
330807.8412	1013.035187
329578.437	994.2894344
326980.6631	1030.25183
324933.858	1020.595785
322326.7871	1013.261722
319064.0339	1014.932416
316680.8247	1004.200331
316060.1285	988.7393325
314747.5407	1001.481913
315411.052	990.7498286
313979.0713	999.1032983
314140.056	987.7765597
314803.3226	989.6737884
314680.2598	1003.605677
315522.6158	1013.743108
315261.3215	984.8316076
316369.6203	999.9528037
317036.8014	1002.784488
316701.1312	1009.014195
316189.797	996.753
313794.5995	995.1106229
313869.7094	998.3953771
314818.736	1092.690476
311976.0599	1100.704144
308920.7763	1108.491277
306651.0882	1101.412065
305444.1925	1001.000527
303153.7085	1008.674392
301709.2503	1021.89836
303278.7285	1013.261722
302014.3382	914.5208775
300419.4156	906.8470121
300159.5893	895.8883925
295822.5448	893.1699752
291906.3113	845.7392572
292005.153	798.1952717
292958.8281	802.3012145
294451.7285	893.0567078
295514.2763	1014.337762
295069.4889	1011.845879
292671.1109	985.1997266
289912.8416	920.2975142
291629.6036	697.8970011
291985.825	777.0709042
291453.6949	781.2051638
291712.5426	783.6687294
291107.7491	770.3314947
290168.998	792.1637834
286525.8024	795.1087355
284077.5142	831.0994475
282224.4779	822.2645913
282021.1675	827.5598417
283030.6246	719.6160224
282092.6075	633.9575615
280032.8355	629.5684503
277499.6512	623.4520114
277997.2847	625.5757749
279287.364	613.6543825
280357.4961	618.4965633
281843.0568	612.3518076
283770.9583	617.3072557
283132.8914	621.2149805
281586.9003	607.6228942
281605.739	608.4723996
281587.6343	602.4409112
282935.6974	609.1803207
283310.2681	626.1704287
284121.7973	633.9575615
284650.7469	626.6234982
287276.4118	651.2874716
291957.6894	731.3958306
294849.2971	824.5016222
296257.0566	815.4119145
298220.6782	895.6335409
295161.4801	883.8537327
294414.2959	893.6230448
288698.3615	984.4918055
291264.5746	1002.784488
292472.4489	1072.387297
292745.4868	1019.633012
291035.5751	979.7628921
293058.4038	913.5864216
290816.8512	901.4101776
288505.082	894.4725501
289226.0878	914.0394911
289049.4451	925.8476162
288505.3267	936.94782
288251.8614	937.6557412
287752.2707	931.6242529
283588.4438	929.2739546
278160.2266	930.2084105
277804.7392	949.8036684
276968.255	936.4664336
282376.4103	859.1897593
283769.0011	952.8618878
284911.7965	671.2225316
280688.0285	1087.480177
276847.8835	1070.376801
275085.6151	1074.850863
274874.7203	1081.930075
272598.4264	1070.036999
270926.4367	765.9707003
271687.5663	810.5697337
274451.7074	1012.213998
303974.2899	1986.794907
361988.9573	4762.185676
418528.8289	6836.394688
456154.4697	8453.654748
472205.2285	9266.461512
476806.2585	9591.737129
474839.2118	9044.287534
465113.8293	8246.233847
445347.4561	7644.246005
420847.9379	7372.659129
400609.131	7425.979751
382519.8853	7422.440146
374546.7403	7383.844284
363859.1196	7279.213535
351775.483	7105.77285
339371.345	6923.582259
324764.7996	6574.237323
312622.6898	6005.068706
304802.2111	5194.017586
298296.7667	4557.822994
291598.2875	3941.110392
282374.2083	3596.12625
279324.7966	3020.926145
282101.4152	2330.136672
282635.7473	2351.006188
281795.3486	2356.074904
279739.7358	2209.195421
278307.9998	2043.287016
279501.4393	2033.857506
286148.2958	2364.569958
289985.5049	2825.539903
290481.6704	2847.627044
290784.5564	2849.495956
287136.957	3153.562254
289635.1553	3550.59276
294646.2313	4025.013208
297520.4683	4495.186129
297902.868	4463.811063
296828.0874	4419.778367
295667.6766	4240.929164
291073.0077	3737.710483
281321.9362	3414.530313
274482.0449	3370.412666
270544.7709	2689.052703
272931.1607	1783.479949
283093.2569	1582.68519
292564.1955	1832.807896
296759.3386	2261.213468
290642.1658	2440.685641
283095.2142	2438.080492
278791.9324	2400.079283
273987.8367	1882.843764
271901.1524	1585.743409
272439.1543	1588.575094
274686.8233	1562.268743
273270.7454	1428.358376
271766.8354	1358.982102
272016.1414	1508.466735
271610.9885	1501.86891
270898.5457	1484.029296
272441.6009	1362.521707
273259.7358	1303.990786
274052.4263	1246.309369
272752.316	1040.30431
270284.2106	1095.522161
270398.7103	1127.378613
269428.6431	1173.733291
267933.7855	1178.802007
267855.9844	1179.76478
267448.3849	984.3785381
267050.327	870.2616463
268738.4642	860.9454038
267494.6252	921.9398913
269732.2632	873.2349152
271540.5271	863.7770884
275198.1576	776.1081314
274988.9754	1003.832212
272418.1138	1052.678772
276817.3013	1064.939967
278027.8669	1057.520953
282432.4368	1087.848296
284315.566	1098.212261
283940.506	1289.237708
274718.3841	1509.882577
275829.6187	1100.590876
281925.0171	853.158271
291181.8803	1057.520953
305927.8805	1268.254925
312846.5515	2159.386087
315635.8923	3003.114848
317306.6587	3295.599557
313803.8965	3288.29381
308327.4818	3241.089627
301466.55	3267.877364
293588.8213	3282.630441
286711.9868	2966.076413
281004.86	2059.229401
272990.8571	1577.248355
267404.1019	1465.623346
270722.8816	1548.450122
302715.2821	2063.363661
321372.3779	3915.285428
324923.3377	4382.626664
316500.0227	4427.565499
305543.7681	4310.900091
291007.9288	4120.469298
280170.0884	3417.956651
272188.3803	2617.297814
279706.4624	2595.946911
281724.8872	2617.892467
280373.6435	2546.39243
280252.0487	2352.422031
277987.743	2316.204784
280497.1956	1892.046739
283090.0763	1497.026729
282799.4232	1491.703162
279176.7788	1492.297815
279645.298	1491.958013
276943.7892	1505.521783
277453.9002	1039.341537
277425.7646	1007.966471
277306.6164	1253.501848
279461.5601	1516.253868
280397.8646	1405.704899
281699.9321	1431.784714
284560.7129	699.0863087
288873.2916	542.7489986
292679.4292	566.3369318
295657.6456	566.3369318
297589.217	509.7032387
301495.4195	509.7032387
305318.6832	509.7032387
309526.3038	424.7526989
314121.2173	424.7526989
316659.0501	424.7526989
319196.883	424.7526989
322312.1076	424.7526989
325374.2416	424.7526989
329641.0693	424.7526989
331436.1218	424.7526989
334005.5155	424.7526989
337282.4587	502.624027
339740.0439	558.6630664
342171.206	738.0219727
345589.3167	766.4520867
346131.7225	786.7269489
344975.4709	818.2435991
343651.3842	832.7418246
342953.8655	677.8486737
343197.0551	582.0244649
344992.1076	566.3369318
344415.4498	566.3369318
344410.5566	509.7032387
345679.106	509.7032387
346346.2872	497.8951136
344709.7728	509.7032387
344076.3544	467.2279688
344140.944	424.7526989
342988.8516	424.7526989
343368.5601	424.7526989
343488.6869	424.7526989
344805.4339	424.7526989
347546.5772	522.1060175
351882.1537	859.6428288
352949.1053	873.5747174
353811.0338	897.4175022
354632.5939	1125.25485
356283.0538	734.4823669
356483.4283	941.0537628
353971.0399	1091.982555
357731.6712	481.6129268
360623.5235	424.7526989
359822.27	832.7418246
359871.6908	819.4329067
354651.1879	733.6328615
352252.5652	736.9459326
350982.3032	719.7292898
348752.9836	690.5912547
348129.3514	694.2441279
349853.6979	498.4897674
354187.8065	657.6587621
356546.0607	857.5190653
355769.5176	849.8735168
355218.5488	851.855696
354017.2802	509.7032387
355476.9071	509.7032387
362387.9938	509.7032387
368324.6093	1162.180018
369001.8214	1318.630595
366880.3958	1316.138713
363478.6771	1163.59586
366112.1711	853.8661921
365582.7321	1118.175638
368063.8044	1133.749904
369572.1182	1552.584382
366892.6287	2343.332323
358202.637	2012.280069
355458.5578	1444.527295
354960.435	1216.916482
355053.6496	1111.917615
356977.8812	1276.38186
360196.1067	1194.03647
355448.5269	1366.882502
351950.6578	1312.967226
348980.0258	841.0103438
349646.4729	832.0339034
353368.9376	957.4775338
354551.123	951.5593129
357803.1112	974.6941765
357923.238	1109.312465
356952.6815	630.0498367
358208.2641	471.7020305
360177.2681	473.4859919
357458.878	1128.426337
358579.1649	1336.668427
360559.1785	1048.317978
363960.6525	1379.625083
368448.406	1380.106469
369562.8212	1643.906212
370514.7838	1875.5097
366751.4612	1694.536734
368666.6406	1541.625762
366304.7166	1367.70369
357101.1886	1397.804498
347284.5489	1301.52722
344777.2983	1288.643055
342245.8266	1165.351505
338750.8934	1161.472097
336136.4828	1173.620024
337957.9583	1198.623799
335949.0751	880.8804638
332795.6838	899.6545331
332152.7238	933.26663
333795.11	935.3903935
334204.1774	918.6551371
333392.8929	971.7492245
333328.3033	972.0890267
332351.1411	983.8971517
330198.6439	1004.200331
329607.5512	1165.464772
328220.8322	1334.431396
327971.2815	1142.58476
328547.6947	1160.169522
331203.6971	826.6253857
329926.0954	780.9503122
332252.5441	734.8221691
335896.963	719.4744382
337559.9004	684.07838
339214.7641	685.4942223
338589.1747	831.5808339
337210.7741	1093.030278
330175.6461	922.0814756
330547.7702	929.8686084
331266.0848	1198.510532
327345.6922	1210.063805
326046.0712	950.8513917
322911.274	1139.526541
323941.0376	1155.921995
319817.3345	804.1984432
315175.4467	782.8475409
316073.0953	999.6979521
314377.6184	1006.890431
309393.2101	1057.152834
307514.974	1007.966471
307005.1077	995.2238903
304548.5012	692.3468992
304164.3888	698.9447244
303169.8559	1120.299402
300365.8356	1148.361397
300367.7929	1180.217849
301659.8294	1446.169672
302366.4004	1450.643734
299444.2106	1195.792115
302405.7903	1099.769688
299523.4797	1394.831229
296539.6361	1327.352184
298237.0702	1156.035262
294948.628	1139.97961
295196.7108	1137.742579
296913.2282	1182.709732
297511.6606	1168.551308
300356.7833	1188.82617
299537.9144	1470.238992
297969.4149	1465.76493
300161.5466	1455.25938
295463.1429	1451.946309
294948.3834	1448.88809
295893.9848	819.6594415
295639.7856	1310.475343
295414.9453	1235.322433
296463.7923	1233.425204
297743.1066	1238.267385
298469.4949	1172.204182
298221.4121	1179.396661
295998.9429	1180.331116
301365.0171	1183.644188
305621.8139	1185.286565
309208.4936	1166.65408
317101.6357	1203.947367
318881.764	1138.223966
313584.4387	1478.847313
306732.5592	1531.346747
302981.4695	1547.03428
299927.8986	1528.996449
294905.5683	1509.514458
288913.9048	1519.312087
287779.183	946.6038647
284054.7611	970.7864517
279585.1122	1012.327266
280008.6144	939.7795047
279374.2174	937.882276
281899.0834	888.3277944
282441.9785	1126.529108
284267.3685	1198.397265
281310.6819	1159.461601
279319.1694	965.377934
281709.7184	895.2937387
282229.3711	896.4547294
283414.9816	988.9658672
284632.1529	1102.346521
286207.0136	1082.892847
282602.9632	1079.579776
279491.1637	1089.264138
278676.6987	1079.693044
280668.2112	1054.576001
281964.8962	1076.974626
282774.2234	1070.376801
282046.3672	1068.847691
280751.3948	704.8629454
278697.4946	719.5877056
280538.0534	816.1198356
282737.5248	812.8067646
287731.7195	807.5115143
288789.6187	803.6037894
292750.6246	820.2540952
290182.2095	800.54557
283848.5148	1177.980818
283192.8325	1179.623195
283737.9295	1209.950538
289231.4703	1215.727175
291790.5883	1218.813711
292415.6884	1393.075585
291002.5463	1578.890732
288692.7344	1579.853505
289197.7075	1411.821337
288988.5253	1157.111302
290428.335	1243.222833
287313.8444	1239.343425
283589.6671	1232.972134
280796.9011	1229.319261
279352.1982	1228.951142
282806.2736	1226.119457
282434.3941	1229.885598
282063.0039	1414.426487
281057.4614	1468.936417
275251.9823	1519.793473
269291.3902	1399.560143
269580.5755	1370.053989
275350.5792	1493.940193
279036.1007	1768.868456
282243.3165	2095.928034
288040.2327	2090.717734
297463.2184	1713.763873
305883.8421	1461.970473
312687.5241	1465.170276
312475.1613	2000.953331
305074.7596	2694.716072
296896.5915	2917.003318
289652.2813	2876.878346
280572.0608	2155.13856
275391.4371	1507.872081
267856.229	1532.422787
274773.1874	1536.557047
279867.447	1539.247147
282170.8979	1545.873289
280992.1378	1548.450122
282209.3091	1556.831909
278108.3592	1564.165972
274068.0843	1556.01072
274885.9746	1189.902211
273300.5936	1415.615795
270513.6994	1441.695611
268916.0856	1470.833646
272839.4141	1391.178356
275691.1426	1285.952954
279712.3341	1762.129047
285149.1143	2389.460466
296304.0309	2725.723019
305423.3966	2779.185226
324488.5812	2865.325073
339389.205	3027.43902
348416.5794	3558.493161
346285.6121	4626.972733
340663.8708	5051.017511
334942.5539	5151.315781
330147.9998	5122.998935
324353.7749	4949.444982
317990.2319	4850.194435
311162.5735	4781.18628
303640.577	4680.888009
300425.7767	4281.988591
302842.2594	3972.145656
303115.0526	4233.255298
303033.3369	4255.682241
303849.0252	3819.942605
305876.747	3383.863168
307098.3222	3417.730116
305352.9352	3593.5211
298360.867	3979.224867
294434.1132	4115.145731
293924.2469	4031.497766
292623.158	3634.693795
292630.0084	3400.853276
290893.9184	3378.794452
289580.5966	3353.422558
287537.9507	3329.834624
284953.1436	3330.061159
284389.4526	3315.562934
282767.6177	3020.104956
280593.346	2739.173521
277502.5871	2705.080038
281359.8581	2710.998259
286234.4152	2783.319485
288475.7231	2994.025141
286613.3898	3209.119907
286008.5963	2987.087513
283858.7904	2873.452008
278592.7812	2868.383292
273969.2427	2346.277275
278405.3735	1503.398019
278990.5944	1522.398623
272520.136	1541.73903
267298.1651	1354.734575
267838.8583	1071.679376
269208.9406	909.3388946
274941.2672	1103.309294
274665.5381	1183.049534
272010.5143	1376.085477
274538.0715	1367.930225
275617.5006	1363.93755
277503.5657	1505.63505
268900.1828	1509.656042
273266.0969	1530.044172
276240.3988	1538.539226
278869.2442	1535.481006
283922.646	1530.893677
286879.3326	1527.920408
280882.7759	1522.257039
274805.9715	1498.555838
272672.8023	1381.975381
274450.9734	1497.621383
279667.3171	1482.500186
281295.0239	1467.747109
285229.1173	1450.530467
283165.1862	1444.867097
279132.7404	1452.880765
282412.8642	1459.959977
290487.2975	1465.76493
292225.8341	1461.743938
297349.4526	1730.980515
297958.8946	2360.095896
288781.545	2731.64124
283467.3383	2656.346745
283499.3884	2636.298418
281535.2776	2681.605372
278348.1236	2280.921993
273912.2375	1379.398548
266942.1884	1372.772406
271245.4701	1351.081701
272003.9086	1350.82685
275632.1801	1345.163481
275972.7434	1356.745071
278724.8962	1357.906061
281347.8699	1379.143696
279106.0727	1392.367664
270739.029	1405.931433
264816.1142	1413.605299
269800.7673	1091.019782
279630.3739	1810.154418
301968.0979	2944.244124
318905.7405	4182.171707
338009.0917	5484.378531
352161.308	6380.606726
360228.8908	6616.939127
361933.9093	6773.984359
366292.239	5950.558777
370548.5465	5120.988439
360918.8251	5293.353084
344179.3552	5382.692735
333149.4587	4419.919951
327425.2059	2977.176617
323735.2806	2416.503054
325567.0317	2025.362452
330615.0511	2020.293737
333099.5485	2264.753074
342252.9216	2386.628781
340719.8974	2259.797625
337008.6869	2147.011625
336878.7738	2138.629839
336059.6603	2145.709051
335983.3271	2153.014797
338353.5695	2164.709655
342764.5006	2057.218905
343161.5798	1732.169823
339519.8521	1476.015629
340120.9757	1476.015629
340829.7486	1132.673864
345371.0822	1132.673864
347960.0484	841.0103438
348632.1227	831.2127149
340763.2018	782.8475409
342474.826	793.8061605
350416.6549	1137.742579
356852.6166	1334.204861
357614.2355	1413.605299
357832.9594	1432.124516
357946.4805	1431.897982
353365.2678	1366.061313
350308.5163	1365.693194
358527.2975	1295.155929
374917.3965	1864.324546
386537.8964	3141.754129
391400.4653	3200.511586
393234.4183	3240.041904
389106.3114	3250.887256
374292.2964	3101.402623
367754.5572	2834.034957
359927.2281	1970.96579
354464.7588	1147.200406
354199.0607	989.7870558
352462.7261	1136.21347
350309.4949	820.1408278
349800.1179	778.2318949
351983.1973	703.078984
357796.5054	763.8469368
358317.626	1060.23937
353041.5858	1431.529863
347278.6771	1365.240125
344945.6227	798.0536875
343794.7535	566.4501992
347674.5331	727.4031553
347933.1361	701.7764091
348126.1709	684.9278854
351348.0662	691.0443242
354351.9717	713.8110689
354866.2419	746.8568289
353971.5292	717.7187937
354647.2734	701.7764091
354448.8561	768.9156524
360207.6056	720.1823594
358053.8852	974.8074439
353885.1651	1040.162726
353521.1146	1006.777164
351264.3934	814.9305281
352101.3669	895.0388871
352533.6768	973.1650668
354294.4772	1000.066071
352127.0559	996.9795348
352667.9938	1003.605677
355656.9751	557.0206893
356952.1922	549.3468239
357081.616	1007.853204
356128.9195	1010.571621
352709.3409	1014.819148
350584.7347	1008.447858
350266.4352	1004.766668
350499.3492	596.2961555
351544.7709	577.7769379
351485.5638	570.5844588
351137.9054	721.9663207
351022.6717	713.5845341
351427.5799	809.9750799
355096.954	796.4113104
355730.8617	809.2671588
355970.1368	838.9998477
357465.4837	814.9305281
357471.8448	811.0511201
355461.983	836.9893516
353202.5705	918.4002855
352591.6606	963.3674379
350923.3407	811.985576
350107.4078	813.9960721
346370.9976	914.6341449
340915.1341	927.2634585
333995.4845	1051.376197
328730.6986	1066.723928
322596.3997	1034.386089
317855.1809	1044.665104
314990.7303	818.9515203
318419.6059	650.2397483
319958.5019	347.7025593
324972.7585	339.8021591
326894.5436	339.8021591
329003.2471	339.8021591
335035.2791	339.8021591
340371.0157	339.8021591
346678.7768	339.8021591
352479.3628	339.8021591
359373.3234	315.0249183
363950.3769	327.9940341
372746.3053	259.5805327
378517.2877	141.584233
381692.2088	212.3763494
385675.7231	480.1970845
383077.2152	821.1885512
375031.8962	948.3878261
372201.6976	992.0240867
366103.8527	1137.147925
357477.7166	1274.258097
352208.0375	920.2975142
352186.263	495.5448154
353361.3533	382.277429
354414.3594	339.8021591
360163.5673	339.8021591
363988.0542	240.693196
368273.4759	141.584233
373380.947	140.0551232
382266.9094	141.584233
389255.0632	215.9159553
395412.3598	339.8021591
400461.1131	509.7032387
404385.665	835.3469745
397253.1633	1061.881747
389299.3462	1132.673864
388394.6025	1132.673864
385282.5584	1132.673864
382507.6524	1274.258097
375148.5978	1415.84233
364162.2503	1415.84233
352316.1762	1415.84233
345410.7167	1415.84233
338750.6487	1415.84233
328883.1202	1415.84233
322394.5572	1415.84233
321551.4673	1168.069922
318393.6722	1207.826775
316228.9422	836.9893516
316069.1808	808.2194354
315471.2377	825.096276
315560.0484	828.4942976
316379.4066	855.2820345
316117.1337	802.7826009
315277.2243	899.7678005
312846.0622	723.2688957
310798.5231	705.5708665
309112.5879	815.5251818
313055.7337	812.353695
313912.0351	927.0369237
313875.8258	900.2491869
313904.9401	832.7418246
312067.8065	848.5709418
311336.7697	850.6947053
310813.2025	843.5022263
307745.4414	847.976288
306652.8008	855.9899556
303903.3392	699.6526456
302908.0723	786.2738793
303501.6115	800.54557
302988.3199	826.0307319
302410.1941	727.8562248
302015.0722	733.4063267
304582.9979	736.0114766
306654.0241	719.4744382
307134.7762	769.0289197
305174.3352	893.764629
303996.3091	860.718869
301815.4316	940.9404954
301864.8525	934.6824723
302978.7783	989.192402
304606.485	973.872988
300773.9244	707.9211648
299545.7435	566.3369318
297957.916	566.3369318
295620.213	681.9546165
296085.0624	566.3369318
297495.5132	679.6043182
294554.974	792.8717046
291851.508	802.1879471
289909.4164	568.6872301
288780.0771	535.1884006
288915.1281	603.1488324
288464.9582	587.2347646
289359.4262	523.861662
288251.8614	759.9675288
287071.3887	754.1625753
285096.2683	660.263912
280967.6721	826.6253857
281801.2203	769.5103061
285951.1018	624.2732
292127.7264	654.8270774
290378.6696	927.9713797
288361.7127	1067.06373
285981.9286	620.025673
283822.5811	611.7571538
286176.9207	583.3270398
284391.4099	629.8233019
286212.1514	651.0609368
287804.3828	652.3635118
287141.1161	660.4904468
286687.2764	575.7664418
283795.4241	653.6377699
285754.3971	685.2676875
288434.6206	665.9272813
287654.6523	703.447103
286002.2352	718.0585959
287131.0852	713.244732
285832.4429	582.9872376
285631.3344	576.1345608
287452.0759	1031.667672
288689.0645	1003.011023
286775.8424	784.6031854
286493.2629	734.0009805
285955.0163	734.2275153
286563.235	582.5058512
289588.4257	487.0497614
296226.2298	961.8383282
299455.9542	1067.318582
293708.9482	1326.417728
288505.3267	1437.901153
281262.9737	1424.81877
274231.5156	1129.955446
272973.9758	849.5053978
276584.8766	849.5053978
279614.4711	849.5053978
275253.9395	972.9102152
271911.1833	931.5109855
268599.988	942.2430703
268675.5872	566.3369318
268381.2641	566.3369318
273884.1019	941.9032682
272662.282	1072.27403
271982.868	1128.426337
270649.9736	1109.425733
269693.1179	1136.21347
281623.8436	1199.218453
303005.6906	1472.476023
319711.6425	2292.022197
319507.5981	3533.007999
316724.1291	3207.817332
313510.7967	2678.773688
311056.1475	2519.010039
312018.6303	2586.857204
310708.9784	2445.527822
303862.4814	2252.491879
297737.7242	2233.26474
293199.8158	2185.012834
290837.4025	2185.012834
288120.725	1899.12595
280085.6816	1523.446347
276266.3325	1532.875857
276692.2813	1539.13388
275478.7798	1544.570714
274300.2644	1543.041604
275636.8286	1541.73903
275091.7316	1542.333683
275769.9223	1240.277881
270159.6799	1225.185001
265075.6959	1302.093557
267921.0633	1161.358829
271658.4521	1117.807519
276622.0646	1547.742201
281831.3132	1547.515666
276874.7958	1550.234084
273544.2725	1562.608545
273425.3689	1561.900624
274498.1923	1559.06894
273785.7495	1562.608545
272396.8286	1558.021216
280575.9753	1549.412895
285767.364	1545.618438
291088.6658	1971.928563
294805.5034	2596.31503
295188.8818	2734.812727
296035.6416	3127.11432
295450.6653	3365.457217
299599.3235	2913.463712
303220.7446	2371.762437
297312.5093	2639.498221
302293.9818	2911.198364
306075.1643	2927.735403
306134.3714	2976.695231
304560.4894	3290.304307
300567.4334	3464.339646
297665.5502	3438.854484
291035.3304	3393.434262
282817.5278	3136.09076
281534.0543	2833.327036
286765.5668	2836.640107
313205.4641	3601.902887
333788.2595	5123.452004
342114.2008	6361.153052
342362.7729	6387.799205
334320.6344	5893.217162
319452.3055	5288.652487
309284.0928	4114.919196
303473.2312	3261.392806
299687.8895	3011.2701
296635.0526	2984.96375
293633.1044	2963.244728
291929.0645	2948.378384
289450.6835	2933.625307
294696.3861	2924.139163
295246.1316	3462.555684
332250.3422	4600.77965
368180.9953	6205.523663
394755.9436	7357.792785
410340.1406	8186.40035
415802.6098	8441.251969
417412.4565	8417.182649
413544.6652	8395.463628
411262.4995	7054.094605
399346.2087	6867.316685
383818.5276	6836.762807
363310.5974	6884.901447
349569.8951	6839.452908
350069.2412	6791.908922
352963.5401	7455.825708
346923.679	8230.659581
347678.2029	7796.930442
354078.1999	6181.454344
360514.8955	5129.002106
366602.2201	5316.37468
368739.3039	5624.20712
368211.3329	5775.588981
367453.6284	5642.839605
365066.7493	5710.460234
361465.8794	5739.824804
356340.059	5860.171402
348288.3789	6153.732151
357911.4945	6167.182653
363571.8917	6797.119222
358892.8159	7383.023095
353113.2705	6819.885967
345484.6033	5731.811137
338825.5139	4986.964804
328774.003	4702.720298
317434.6146	4491.278404
305634.5361	4252.708972
297687.814	3436.73072
288429.4828	2966.897602
279653.861	2933.738574
274465.6529	2209.903342
274541.986	1384.580531
275879.7735	1407.234008
283951.5156	996.9795348
295209.433	1180.104582
298663.9977	1444.75383
326218.7995	2597.84414
393172.7646	6012.374453
421666.3174	8876.142099
439355.3033	9843.757064
446934.305	10015.07399
454436.729	9226.563076
457404.4251	8506.267449
459213.9124	7702.182273
463414.1933	7340.661093
467852.526	7291.956116
468687.2976	7329.81574
472159.2329	7209.58241
475975.1568	7247.810153
467371.7739	7324.860292
453229.8332	7499.830087
434147.7672	8430.519884
407485.9655	9951.7292
385392.6543	9621.837937
381899.6784	7446.141346
394976.6247	5299.865959
428345.224	3067.30914
476857.1473	1271.426412
512124.2892	1872.224946
532021.0649	3538.189982
541150.7062	4190.553493
542757.1277	3894.387595
532674.5452	3854.857277
520987.7431	3896.76621
510759.834	3806.860222
493487.0106	4174.016455
470471.3405	4825.303927
443811.0067	4778.835981
423552.1378	4429.122926
402993.8082	4063.127684
377428.0723	3857.830546
364444.8298	3659.357768
352825.3086	2854.338136
350251.7557	1806.614813
351670.0356	1442.261947
351658.0474	1420.089857
352984.8253	1451.719774
353772.8673	1423.034809
355569.877	1489.579398
357068.6492	1499.150492
358481.0573	1492.184548
357844.703	1488.75821
358816.4828	1447.925317
356028.3653	1450.643734
350391.2105	1448.88809
349850.028	1302.688211
353952.2013	1100.675827
355674.3458	1236.030354
355368.2792	1274.258097
355245.2164	1267.178885
350871.4733	1238.862038
348719.9548	841.1236112
348861.3669	630.9842926
352212.4414	628.8605291
351791.875	697.6704663
356859.467	577.6636705
357265.3539	797.600618
360180.6933	850.8079727
356161.9483	845.1446034
353942.6596	531.054141
353015.4075	504.0398693
354204.1985	817.535678
351734.6252	823.7937011
351731.9339	799.6111141
349169.1461	829.9101399
349537.845	433.955674
350456.7788	439.6190433
353780.6963	569.3951513
357270.0024	903.5339411
359564.6456	1033.451633
368659.5455	1191.657855
376347.6645	1673.752168
371644.123	1440.364719
362829.8453	1188.004982
362837.4297	1114.975835
362957.0672	1115.202369
362176.6096	1287.595331
360844.9386	1292.55078
357153.3007	1130.436833
352877.9099	827.0784553
349865.4415	836.4230146
351207.6328	1063.184322
349883.3015	959.8278321
349885.5034	961.8383282
348876.5356	963.4807053
351037.5958	967.5016975
351613.275	795.1087355
354614.9786	944.5933686
361512.3644	1204.54202
362557.2968	1399.560143
364864.4175	1641.074527
366631.579	1859.482365
370138.5004	1582.430338
359348.1236	1468.228496
348230.6397	1464.915425
341470.2621	1462.565126
338221.9438	1458.317599
335242.2594	1112.512269
338314.4243	945.5561414
335683.6216	971.8624919
335449.9737	877.0010558
334462.5358	852.5636172
334337.0264	1002.416369
336993.7628	1017.7641
334428.773	1162.293285
334373.9697	1454.551459
335904.0581	1469.644338
338208.7323	977.752396
338294.8517	970.4466496
344606.5273	1131.144754
343784.2333	1435.437587
340010.6351	1410.292228
338397.6079	1439.203728
339584.4417	1078.985123
336552.8899	1078.985123
336385.0548	887.7331407
338265.0035	1055.736991
335424.04	1301.980289
342591.7723	1320.754359
352862.7412	1434.956201
360064.481	1430.000753
360734.598	1427.990257
354414.8487	1416.068864
348002.1295	1424.337384
341743.5446	1438.495807
336381.1403	1425.753226
331735.338	1460.922749
333716.3302	1178.348937
326957.9099	1500.792869
325530.5778	1104.583552
324672.319	1231.30144
325419.9925	1222.579852
326383.454	1296.798307
325725.5698	1589.283015
325848.3879	1581.15608
326204.3647	1047.496789
322072.3432	1053.160158
321347.4229	1108.717811
320331.1154	1110.501773
320624.7045	1097.277805
321337.6366	1077.229478
321906.71	1070.971455
318497.8963	957.5908012
319955.0767	961.7250608
320053.1844	1376.312012
319596.4088	1518.972285
319330.9553	1534.659818
318454.5919	1284.28226
316803.8874	1264.120666
314050.5113	1013.516573
311100.9198	1042.994411
314903.6322	1020.709052
314914.1525	1047.241938
316827.6192	1030.393414
318638.5744	996.8662674
318538.9988	1025.069847
317941.7897	1065.53462
318217.5188	1061.541945
325149.8906	1209.016082
324699.7207	1199.586572
320260.8987	1165.238237
313433.4849	1180.331116
313682.3017	1177.754283
318303.1489	973.6181364
316674.9529	964.5567455
314592.1831	800.0641836
316197.1367	787.2083353
315733.0213	910.4998853
313760.1028	1192.025974
