1985-01-01
     obs	     sim
   11946	     442
   12457	    1078
   12893	    1750
   13798	    2602
   13859	    2466
   13573	    2125
   13659	    1982
   13886	    1923
   14016	    2145
   13275	    1095
   12800	     553
   12010	       0
   12000	       0
   12139	     227
   12604	    1267
   13172	    1893
   13744	    3365
   13845	    3578
   13960	    3432
   14043	    3414
   14062	    3348
   13947	    3186
   13752	    3066
   13573	    2954
   13546	    2914
   13561	    2788
   13651	    2787
   13678	    2866
   13886	    3463
   14097	    5476
   13561	    6041
   14444	    6386
   13705	    4753
   13955	    4571
   14395	    4770
   14508	    4747
   14564	    4713
   13759	    3818
   12976	    3014
   12350	    2094
   12152	    1923
   12135	    1812
   12609	    2125
   13605	    3189
   13994	    3683
   14297	    3885
   14444	    3905
   14410	    3594
   14373	    3494
   14422	    3154
   14312	    3251
   14522	    3335
   14402	    3153
   14537	    3212
   14332	    2835
   14297	    2681
   14186	    2445
   14402	    2555
   13900	    1896
   13203	     904
   11970	       0
   12211	     156
   12111	       0
   12918	     685
   13553	    1342
   13765	    1546
   14015	    1700
   14097	    1659
   14332	    1668
   14486	    2199
   14124	    4438
   14332	    4630
   14388	    3136
   14297	    2592
   14063	    1850
   14228	    1818
   14207	    1847
   13981	    1579
   14117	    1485
   13685	     598
   13140	       0
   12313	       0
   12349	     107
   12205	       0
   12646	     615
   13280	    1205
   13409	    1372
   14193	    1935
   14269	    1753
   14367	    1781
   14381	    1719
   14600	    1740
   14736	    1721
   13866	     609
   13057	       0
   12289	       0
   12146	       0
   12572	     439
   13006	    1435
   13659	    2221
   13859	    2296
   13920	    2110
   13560	    1405
   14124	    1896
   14138	    2333
   14235	    3181
   14297	    3272
   14070	    2509
   13319	    1277
   12229	    4719
   12176	    7741
   13101	   10650
   13038	   10910
   13779	   11050
   13719	   10480
   14304	   10530
   14388	   10080
   13906	    9079
   13859	    8787
   13626	    8465
   13725	    8304
   13839	    8238
   13692	    7969
   13785	    7814
   13913	    7713
   13685	    7309
   13772	    7349
   13606	    7005
   12850	    6088
   12123	    5937
   12052	    5990
   11964	    6231
   11947	    6550
   12566	    7616
   13210	    8685
   13338	    9781
   13514	   10370
   13659	   11140
   14090	   11890
   14416	   12170
   14416	   12180
   14593	   13630
   13927	   13340
   13913	   14590
   13772	   15180
   13738	   15320
   13852	   15440
   13879	   15430
   13988	   15430
   13967	   15220
   14200	   15430
   14235	   15280
   14090	   15090
   14228	   15440
   14283	   15440
   14409	   15540
   14367	   15340
   14444	   15330
   14472	   14950
   14374	   14840
   14186	   15030
   14001	   15010
   13852	   15190
   13475	   13150
   14207	   13500
   13826	   13060
   14015	   12730
   13940	   12080
   13779	   11790
   13859	   11710
   14221	   11800
   14214	   11690
   14042	   11370
   14430	   11300
   14028	   10640
   13752	   10590
   13839	   10380
   13819	    9845
   13873	    9733
   13646	    9367
   14110	    9460
   14607	    9886
   14159	    9210
   14070	    9069
   13981	    8845
   14124	    8757
   13954	    8674
   13961	    8228
   13826	    7996
   13580	    7742
   13468	    7466
   13475	    8991
   13468	    9362
   13859	   10310
   14166	   10390
   14283	   10220
   13967	    9772
   13886	    9863
   13712	   10440
   13839	   10840
   13913	   10830
   13967	   11230
   14110	   11370
   14083	   11110
   13873	   11990
   13933	   13180
   13961	   13650
   14145	   13680
   14193	   13490
   14304	   13740
   14186	   13870
   14083	   14280
   14028	   14260
   13988	   14030
   13913	   13740
   14042	   13900
   13826	   13490
   14124	   13670
   14124	   13850
   13927	   14340
   14131	   14710
   14276	   14520
   14193	   14260
   14124	   14090
   13765	   13590
   13685	   13700
   13332	   13810
   13933	   13890
   14166	   14090
   14131	   13940
   13806	   13650
   13893	   13400
   13799	   13400
   13933	   13560
   14035	   13590
   14083	   13500
   14022	   14820
   14235	   15190
   14360	   15100
   14304	   15110
   14304	   13980
   14522	   13770
   13906	   13140
   14042	   13060
   14269	   12880
   14395	   12990
   14494	   13170
   13981	   12530
   14124	   12380
   13672	   11440
   13063	   10870
   13063	   10600
   12981	   10380
   12969	   10230
   13396	   10400
   13494	   10380
   13947	   10700
   13954	   10500
   14035	   10390
   13886	   10020
   14083	    9934
   14063	    9859
   13974	    9659
   13879	    9387
   13893	    9487
   13893	    9297
   13799	    9101
   13799	    8940
   13632	    8596
   13672	    8417
   13712	    8416
   13893	    8468
   13873	    8291
   13873	    8219
   13873	    7962
   13752	    7929
   13759	    7823
   13705	    7472
   13866	    7485
   13954	    7552
   13886	    7318
   13859	    7256
   13792	    7148
   13759	    6945
   13759	    6794
   13672	    6546
   13900	    6668
   14235	    6649
   14269	    6501
   14090	    6397
   13866	    6142
   14083	    6056
   14070	    5787
   14097	    5721
   14339	    6148
   14437	    5754
   14311	    5347
   14124	    5124
   13947	    4863
   14097	    4925
   13981	    4772
   13553	    4807
   13974	    4938
   14166	    5018
   14124	    4975
   14022	    4970
   13893	    5900
   13954	    6354
   14186	    6570
   14290	    6558
   13765	    5984
   13712	    5765
   13886	    5885
   14001	    6062
   14097	    6393
   14090	    6406
   13765	    6081
   14001	    6186
   14173	    6179
   14083	    6175
   14166	    5993
   13593	    5396
   13806	    5680
   13799	    5640
   13719	    6170
   14124	    6264
   14097	    6181
   13852	    5944
   13886	    5636
   13792	    5591
   14159	    5753
   13326	    4898
   12837	    4260
   12117	    3562
   12217	    3474
   12367	    3561
   12944	    3925
   13120	    4241
   13692	    4780
   14028	    5081
   14200	    4967
   14159	    4798
   14124	    4551
   13954	    4469
   13961	    4534
   13396	    3905
   12893	    3348
   12211	    2673
   12319	    2487
   12524	    2447
   12794	    2777
   13044	    3068
   13133	    3312
   13994	    4033
   14076	    3936
   14090	    3946
   13859	    3662
   13812	    3642
   13879	    3720
   13197	    2941
   12609	    2277
   12247	    1917
   12176	    1784
   12524	    2060
   12875	    2316
   13000	    2886
   13165	    3222
   13646	    3602
   13954	    3906
   13779	    3677
   13839	    3679
   13759	    3777
   13954	    4216
   13274	    3643
   12856	    3108
   12325	    2396
   12093	    2123
   12022	    2015
   12597	    2468
   12856	    2742
   13006	    2956
   13312	    3220
   13599	    3478
   13819	    3767
   13826	    3851
   13961	    3994
   14063	    4130
   14070	    3993
   13988	    3970
   13947	    3942
   13974	    3971
   13981	    3978
   13954	    3886
   14070	    4006
   14117	    4030
   14200	    3993
   13906	    3773
   14022	    3771
   14056	    3835
   14097	    3881
   14166	    4151
   14179	    4231
   14166	    4269
   14228	    4192
   14138	    4015
   14124	    3962
   14138	    3898
   14207	    3916
   14117	    3895
   14056	    3807
   14022	    4309
   14138	    4596
   14367	    4856
   14207	    4874
   14131	    4806
   14110	    4743
   14042	    4545
   14221	    4794
   13994	    4611
   14022	    4568
   13893	    4567
   13994	    4607
   13488	    4027
   13013	    3265
   12271	    2406
   12271	    2179
   12671	    2645
   13287	    3234
   13826	    3771
   13792	    3597
   13927	    3677
   14124	    3470
   14138	    3837
   14028	    4258
   14056	    4494
   14138	    5975
   13626	    7819
   13879	    7612
   14022	    5415
   13442	    4463
   13540	    4308
   13455	    4131
   13593	    4149
   13261	    3713
   12887	    3170
   12518	    2409
   12069	    1791
   12064	    1719
   12011	    1740
   12075	    1887
   11993	    2450
   12325	    3662
   12572	    4155
   13779	    4971
   14008	    4684
   14304	    4898
   14515	    5016
   13839	    4234
   13893	    4217
   14402	    4719
   13893	    4112
   13994	    4077
   14117	    4298
   14049	    4410
   13954	    4420
   13826	    4118
   13772	    4098
   14138	    4571
   14076	    4452
   14070	    4462
   13893	    4298
   13377	    3881
   12856	    3344
   12241	    2465
   12289	    2335
   12343	    2563
   12856	    2955
   12944	    3197
   13261	    3477
   13507	    3790
   13792	    4150
   13819	    4253
   13994	    4437
   13994	    4507
   13988	    4550
   13507	    4081
   13044	    5370
   12331	    5155
   12487	    4518
   12524	    4411
   12856	    4676
   13326	    4938
   13806	    5261
   13826	    5212
   13994	    5241
   14186	    5324
   14131	    5242
   14104	    5260
   14131	    5292
   14159	    5291
   14138	    5269
   14097	    5283
   14015	    5288
   14028	    5352
   14117	    5448
   14159	    5537
   14145	    5520
   14063	    5525
   13913	    5577
   14056	    5802
   14110	    5967
   14228	    6121
   14262	    6224
   14318	    6468
   14304	    6683
   14374	    6598
   14458	    6712
   14283	    6525
   14360	    6629
   14416	    6769
   14423	    6823
   14339	    6802
   14360	    6781
   14297	    6806
   14353	    6899
   14374	    7273
   14304	    7570
   14269	    7646
   14409	    7657
   14494	    7644
   14416	    7640
   14472	    7603
   14536	    7667
   14600	    7604
   14486	    7501
   14325	    7376
   14249	    7332
   14186	    7237
   14200	    7288
   14200	    7334
   14214	    7378
   14276	    7652
   14235	    7973
   14318	    8119
   14409	    8200
   14437	    8265
   14494	    8461
   14458	    8630
   14579	    8688
   14543	    8673
   14416	    8548
   14249	    8404
   14235	    8355
   14200	    8318
   14214	    8506
   14097	    8905
   14022	    9229
   13940	    9511
   13927	    9734
   13852	    9905
   13826	   10200
   13719	   11050
   13287	   12120
   13692	   12640
   13940	   13150
   13933	   13590
   14166	   13950
   14388	   14310
   14579	   14610
