1985-01-01
     obs	     sim
   57986	   64580
   57907	   64470
   57766	   64330
   57548	   64380
   57325	   64260
   57254	   64220
   57198	   64170
   57122	   64050
   57002	   63920
   56863	   63770
   56723	   63630
   56611	   63490
   56542	   63410
   56479	   63320
   56347	   63210
   56229	   63260
   56117	   63260
   55943	   63090
   55755	   62890
   55644	   62880
   55603	   63170
   55471	   63090
   55361	   62970
   55214	   62820
   55062	   62670
   54930	   62730
   54847	   62890
   54751	   63060
   54634	   63290
   54531	   63250
   54399	   63370
   54282	   63750
   54172	   63740
   54103	   63700
   53993	   63610
   53841	   63620
   53712	   64130
   53589	   64130
   53560	   64060
   53465	   64040
   53403	   64560
   53335	   65320
   53369	   66050
   53430	   66710
   53594	   67580
   53787	   67920
   54008	   68040
   54076	   68100
   54096	   68110
   54186	   68060
   54179	   68010
   54110	   67890
   54164	   67880
   54198	   67880
   54221	   67870
   54235	   67890
   54262	   67890
   54296	   67870
   54311	   67860
   54304	   67850
   54345	   67840
   54338	   67740
   54282	   67650
   54221	   67630
   54159	   67550
   54123	   67460
   54083	   67370
   54020	   67270
   53959	   67170
   53910	   67070
   53849	   66970
   53768	   66870
   53719	   66770
   53636	   66670
   53567	   66690
   53465	   66610
   53403	   66520
   53315	   66430
   53247	   66380
   53164	   66400
   53095	   66390
   53022	   66400
   52931	   66620
   52858	   66980
   52858	   67020
   52858	   67010
   52836	   66970
   52789	   66910
   52740	   66840
   52687	   66770
   52625	   66690
   52572	   66610
   52510	   66530
   52461	   66440
   52395	   66660
   52342	   67110
   52342	   67190
   52395	   67230
   52395	   67210
   52388	   67170
   52361	   67120
   52346	   67060
   52346	   67060
   52280	   67000
   52280	   66940
   52258	   66900
   52231	   66920
   52231	   67140
   52219	   67540
   52251	   67700
   52300	   67740
   52320	   67860
   52273	   67840
   52131	   67730
   52043	   67580
   51725	   67390
   51422	   67090
   51280	   66930
   51179	   66770
   50991	   66540
   50771	   66470
   50597	   66500
   50419	   66350
   50264	   66190
   50159	   66250
   50032	   66210
   49880	   66480
   49714	   66370
   49636	   66210
   49655	   66100
   49643	   65960
   49655	   65940
   49689	   66530
   49504	   66480
   49437	   66290
   49418	   66040
   49261	   65770
   49078	   65480
   49070	   65420
   49051	   65720
   48938	   66120
   48902	   66670
   48894	   66750
   48973	   66710
   49090	   66680
   49222	   66660
   49254	   66610
   49188	   66410
   49110	   66530
   49004	   66390
   48907	   66210
   48796	   66000
   48757	   65910
   48738	   65810
   48530	   67190
   48432	   67720
   48725	   67770
   49168	   67800
   49398	   67780
   49511	   67720
   49609	   67650
   49655	   67560
   49667	   67550
   49530	   67310
   49510	   67250
   49353	   67180
   49333	   67100
   49300	   67020
   49189	   66910
   49103	   66780
   48920	   66490
   48679	   66220
   48646	   66110
   48672	   66070
   48633	   65970
   48542	   65840
   48490	   65810
   48470	   65850
   48575	   65980
   48620	   67000
   48666	   68290
   48835	   68610
   49307	   68770
   49695	   68910
   49986	   68970
   50158	   68980
   50318	   69140
   50537	   69240
   50711	   69280
   50871	   69280
   50691	   69060
   50658	   71460
   50825	   72240
   50978	   72280
   51374	   72570
   51644	   73100
   51927	   73320
   52211	   73440
   52551	   73530
   52789	   73580
   53000	   73620
   53233	   73660
   53362	   73710
   53492	   73690
   53581	   73650
   53698	   73670
   53739	   73660
   53959	   73740
   54062	   74100
   54248	   74240
   54441	   74480
   54558	   75100
   54710	   75650
   54855	   75840
   55000	   76170
   55152	   76950
   55395	   77170
   55714	   77280
   55867	   77250
   56152	   78850
   56361	   80790
   56863	   82340
   58168	   82840
   60008	   83150
   60952	   83360
   61482	   83470
   61854	   83480
   62111	   83450
   62375	   83480
   62634	   83510
   62863	   83510
   63175	   83480
   63391	   83290
   63421	   83160
   63481	   83020
   63339	   82760
   63451	   82830
   63653	   82920
   63818	   82960
   63969	   83340
   64134	   83450
   64338	   83480
   64520	   83480
   64671	   83480
   64846	   83480
   64998	   83480
   65151	   83480
   64945	   83200
   65067	   83310
   65036	   83210
   65143	   83480
   65288	   83480
   65265	   83400
   65181	   83010
   65082	   83160
   65174	   83320
   65044	   83050
   65197	   83400
   65311	   83400
   65449	   83400
   65556	   83400
   65856	   83400
   66512	   83400
   67157	   83390
   67877	   83400
   68279	   83270
   68341	   83020
   68286	   83040
   69164	   83030
   71618	   83000
   73236	   82780
   73564	   82350
   73564	   81870
   73400	   81340
   73114	   80790
   72812	   81640
   72445	   82280
   72226	   82070
   72275	   81700
   72275	   81260
   72039	   80730
   71682	   80180
   71480	   79810
   71335	   79430
   71101	   79050
   70948	   78940
   70835	   78910
   70715	   78730
   70225	   78210
   69865	   77820
   69514	   77430
   69172	   77050
   69021	   76870
   68998	   76780
   68926	   76640
   68815	   76520
   68697	   76380
   68554	   76200
   68349	   75970
   68294	   75860
   68247	   75840
   68105	   75660
   67963	   75660
   67830	   75510
   67587	   75290
   67391	   75530
   67352	   75660
   67306	   75900
   67274	   75940
   67149	   75780
   67009	   75900
   66970	   76040
   66846	   75950
   66807	   76160
   66776	   76600
   66729	   76520
   66590	   76500
   66435	   76360
   66280	   76240
   66110	   76100
   66056	   76030
   65994	   75960
   65541	   75480
   65158	   75090
   64914	   74870
   64664	   74670
   64414	   74450
   64361	   74390
   64315	   74380
   64089	   74720
   63878	   74650
   63758	   74760
   63586	   74630
   63377	   74460
   63369	   74620
   63414	   74630
   63250	   74520
   63108	   74350
   62989	   74950
   62930	   75230
   62915	   75130
   62908	   75160
   62908	   75150
   62730	   74920
   62516	   74860
   62280	   74800
   62191	   75750
   62132	   76480
   62177	   76660
   62235	   76740
   62008	   76510
   61796	   76310
   61569	   76030
   61300	   76240
   61009	   76150
   60952	   76110
   60865	   76100
   60590	   75840
   60288	   75550
   59972	   75240
   59693	   74940
   59401	   74620
   59308	   74500
   59109	   74250
   58832	   73930
   58521	   73600
   58245	   73570
   57964	   73310
   57668	   73020
   57409	   72750
   57247	   72580
   57017	   72350
   56772	   72110
   56556	   71870
   56242	   71550
   55922	   71220
   55728	   71070
   55617	   70890
   55388	   70640
   55180	   70410
   55049	   70420
   54924	   70290
   54744	   70120
   54620	   70080
   54482	   69950
   54337	   69810
   54186	   69660
   54028	   69500
   53808	   69280
   53575	   69060
   53465	   68930
   53362	   68790
   53212	   68620
   53096	   68460
   53034	   68340
   52925	   68220
   52666	   67970
   52680	   67960
   52673	   67940
   52388	   67660
   52225	   67490
   52123	   67380
   51988	   67290
   51907	   67170
   51725	   67050
   51603	   66920
   51462	   66780
   51327	   66640
   51186	   66500
   51065	   66590
   50905	   67360
   50791	   68780
   50851	   69770
   51025	   70040
   51072	   70170
   51092	   70730
   51059	   71110
   51052	   71620
   51072	   71780
   51085	   71840
   51019	   71800
   50958	   71720
   50871	   71630
   50791	   71660
   50704	   71570
   50631	   71470
   50531	   71370
   50431	   71260
   50325	   71150
   50245	   71040
   50138	   70930
   50046	   70800
   49966	   70680
   49900	   70580
   49834	   70540
   49774	   70460
   49695	   70370
   49576	   70280
   49517	   70220
   49399	   70120
   49320	   70020
   49228	   69990
   49195	   69900
   49070	   69770
   48979	   69650
   48920	   69540
   48828	   69630
   48744	   69570
   48698	   69480
   48653	   69380
   48581	   69290
   48510	   69190
   48444	   69090
   48360	   68990
   48289	   68900
   48231	   68840
   48153	   68750
   48075	   68640
   47985	   68530
   47901	   68420
   47804	   68300
   47727	   68230
   47624	   68260
   47528	   68170
   47425	   68060
   47342	   67930
   47227	   67800
   47150	   67690
   47093	   67580
   47016	   67480
   46953	   67380
   46882	   67280
   46787	   67180
   46711	   67070
   46572	   66900
   46451	   67390
   46299	   67480
   46255	   67420
   46136	   67320
   46010	   67190
   45903	   67070
   45815	   66950
   45727	   67800
   45565	   69100
   45746	   69340
   45928	   69480
   45909	   69560
   45903	   69590
   45916	   69580
   45916	   69550
   45916	   69500
   45916	   69460
