1985-01-01
     obs	     sim
   44562	   26980
   44575	   26930
   44555	   26850
   44472	   26740
   44408	   28030
   44376	   28390
   44588	   28730
   44935	   29210
   45382	   29340
   45844	   29340
   46210	   29320
   46447	   29720
   46644	   29820
   46908	   29840
   47121	   29970
   47338	   30000
   47554	   30030
   47659	   30030
   47647	   29940
   47607	   29850
   47612	   29820
   47686	   29850
   47766	   29870
   47713	   30020
   47654	   29910
   47573	   29780
   47480	   29680
   47392	   29700
   47314	   29970
   47326	   30150
   47333	   31220
   47659	   31480
   48336	   31520
   48938	   31570
   49286	   31610
   49552	   31740
   49743	   31790
   49929	   31840
   49929	   31760
   49949	   31750
   50052	   31810
   50039	   31750
   50017	   31670
   49971	   32000
   49951	   32740
   49992	   35990
   50157	   36250
   52161	   36340
   53429	   36360
   54051	   36470
   54476	   36580
   54780	   36690
   55048	   36800
   55186	   36850
   55383	   36960
   55448	   36990
   55550	   37060
   55645	   37160
   55704	   37190
   55762	   37220
   55799	   37250
   55850	   37280
   55865	   37310
   55887	   37350
   55901	   37420
   55916	   37620
   55997	   37640
   56004	   37650
   56033	   37640
   56018	   37640
   56026	   37650
   56048	   37640
   56018	   37640
   56004	   37640
   55916	   37640
   55901	   37680
   55901	   37670
   55865	   37650
   55843	   37640
   55777	   37620
   55769	   37660
   55740	   37640
   55711	   37610
   55660	   37980
   55631	   37920
   55623	   37870
   55565	   37830
   55536	   37760
   55412	   37650
   55353	   37620
   55324	   37550
   55274	   37490
   55281	   37480
   55259	   37460
   55259	   37440
   55259	   37420
   55251	   37550
   55193	   37570
   55208	   37510
   55186	   37450
   55164	   37390
   55077	   37280
   55005	   37210
   54925	   37140
   54852	   37030
   54765	   37440
   54686	   37320
   54679	   37210
   54679	   37470
   54628	   37470
   54715	   37390
   54888	   37320
   55077	   37220
   55179	   37140
   55295	   37050
   55317	   36950
   55353	   36860
   55346	   36760
   55346	   36660
   55353	   36710
   55303	   37800
   55339	   37740
   55470	   37650
   55697	   37560
   55923	   37510
   56077	   38020
   56224	   37980
   56467	   37940
   56644	   37850
   56777	   37810
   56896	   37770
   56977	   37750
   57051	   37740
   57095	   37700
   57155	   37660
   57162	   37660
   57162	   37860
   57162	   37830
   57177	   37760
   57222	   37730
   57326	   37820
   57445	   38620
   57542	   38690
   57795	   38750
   57983	   38730
   58087	   38720
   58200	   38700
   58260	   38730
   58358	   38780
   58403	   38910
   58493	   38890
   58561	   38870
   58621	   38850
   58674	   38820
   58727	   38790
   58742	   38820
   58779	   38950
   58742	   38880
   58810	   38820
   58810	   38770
   58787	   38700
   58765	   38640
   58734	   38550
   58674	   38450
   58613	   38360
   58507	   38280
   58365	   38100
   58213	   37930
   58057	   37750
   57907	   37570
   57748	   37390
   57599	   37440
   57428	   37250
   57296	   37060
   57147	   36880
   56997	   36700
   56858	   36520
   56687	   36330
   56533	   36210
   56364	   36030
   56210	   35840
   56031	   35650
   55909	   35480
   55755	   35300
   55622	   35140
   55476	   34970
   55280	   34740
   55133	   34560
   54989	   34390
   54874	   34240
   54749	   34100
   54597	   33950
   54446	   33830
   54301	   33680
   54172	   33540
   54022	   33390
   53878	   33240
   53743	   33090
   53614	   32940
   53606	   32930
   53477	   32780
   53350	   32630
   53208	   32470
   53066	   32530
   52951	   32430
   52809	   32330
   52723	   32250
   52633	   32100
   52476	   31900
   52371	   31750
   52258	   32190
   52131	   32480
   52019	   32330
   51935	   32360
   51830	   32540
   51752	   32410
   51634	   32260
   51537	   32110
   51397	   31960
   51201	   32520
   51089	   34870
   51069	   34900
   50964	   34760
   50854	   34630
   50771	   34490
   50619	   34350
   50453	   34210
   50370	   34150
   50237	   34180
   50122	   34090
   50017	   33960
   49956	   33850
   49873	   33740
   49758	   33640
   49641	   33520
   49533	   33710
   49396	   33560
   49232	   33430
   49137	   33320
   49007	   33210
   48865	   33080
   48757	   32970
   48635	   32860
   48527	   33140
   48378	   33660
   48317	   33550
   48217	   33450
   48089	   33520
   47901	   33390
   47774	   33250
   47632	   33110
   47507	   33000
   47373	   32940
   47253	   32850
   47187	   32780
   47128	   32720
   47074	   32670
   47013	   32620
   46876	   32830
   46810	   33240
   46802	   33100
   46710	   33040
   46663	   32990
   46631	   32960
   46604	   32940
   46577	   32910
   46538	   32880
   46546	   32850
   46433	   32740
   46360	   32630
   46254	   32490
   46117	   32790
   45966	   33830
   45927	   33760
   45966	   33660
   45961	   33660
